"Gene1","Gene2","CRC_cor","CRC_pVal","adenoma_cor","adenoma_pVal","zScoreDiff","pValDiff","empPVals","pValDiff_adj","Classes","type","abs_zScoreDiff"
"Sphaerulina musiva","Leucoagaricus sp. SymC.cos",-0.106097220073252,0.0237719539044328,0.0341330533285298,0.524468774750445,1.96958099849309,0.0488864111312655,0.0885416666666667,0.41152980418365,"-/0","Eukaryota",1.96958099849309
"Aspergillus kawachii","Colletotrichum salicis",-0.0738340177306128,0.116180405089646,0.0663845917772356,0.21539506916901,1.96687327108431,0.0491978227175424,0.0889880952380952,0.41152980418365,"0/0","Eukaryota",1.96687327108431
"Parvimonas micra","Edhazardia aedis",-0.0329605338998779,0.483581736118919,0.106766179357882,0.0459366023411236,1.96261798474241,0.0496905793708104,0.0893849206349206,0.41152980418365,"0/+","Intersect",1.96261798474241
"Parvimonas micra","Butyrivibrio proteoclasticus",-0.052036892971263,0.268528530132351,0.0874677614984631,0.102332253087608,1.95741773475434,0.050298375080709,0.0900297619047619,0.41152980418365,"0/0","Bacteria",1.95741773475434
"Butyrivibrio proteoclasticus","Rhizophagus irregularis",0.242158758467905,1.7560751741641e-07,0.107683100165818,0.0440918049121379,-1.9460472122106,0.0516490686581166,0.0911210317460317,0.41152980418365,"+/+","Intersect",1.9460472122106
"Albugo candida","Baudoinia panamericana",0.00981082378485805,0.834861490326982,0.147441825276443,0.00571612510912245,1.94253807742301,0.0520719949514134,0.091468253968254,0.41152980418365,"0/+","Eukaryota",1.94253807742301
"Pichia kudriavzevii","Thielaviopsis punctulata",-0.0550953520200189,0.241363471019522,0.0833414049895303,0.119635381350975,1.94216153393142,0.0521175481496955,0.091468253968254,0.41152980418365,"0/0","Eukaryota",1.94216153393142
"Erysiphe pulchra","Schizosaccharomyces pombe",-0.0868922054870033,0.0643377400320309,0.051446649713181,0.337220699992592,1.94100798445255,0.0522573089068879,0.0915674603174603,0.41152980418365,"0/0","Eukaryota",1.94100798445255
"Bifidobacterium angulatum","Bifidobacterium bifidum",0.0109212594852207,0.816485435315101,0.148190809692993,0.00547229644657365,1.93770894298779,0.0526587422556833,0.0918650793650794,0.41152980418365,"0/+","Bacteria",1.93770894298779
"Gemella morbillorum","Baudoinia panamericana",-0.0436769908856748,0.353140353945355,0.0943025945013737,0.0780934703120955,1.93658885122971,0.0527956218621087,0.0918650793650794,0.41152980418365,"0/0","Intersect",1.93658885122971
"Dialister pneumosintes","Colletotrichum salicis",-0.0319200535147677,0.497500806898348,0.105932349647775,0.0476700065579543,1.93622124769291,0.0528406092156022,0.0919146825396825,0.41152980418365,"0/+","Intersect",1.93622124769291
"Streptococcus salivarius","Escherichia coli",-3.68358682009611e-05,0.999375489221722,0.136908846765221,0.0103398241651429,1.92990062821101,0.0536191515814066,0.0924107142857143,0.41152980418365,"0/+","Bacteria",1.92990062821101
"Erysiphe pulchra","Naumovozyma dairenensis",-0.0655289726597537,0.163349845390072,0.0718851637947291,0.179669362968031,1.92740146440153,0.0539296172740613,0.0925595238095238,0.41152980418365,"0/0","Eukaryota",1.92740146440153
"Pichia kudriavzevii","Edhazardia aedis",0.214688255219637,3.91696517665352e-06,0.0805503547303425,0.132577981511203,-1.92352738026677,0.0544138512838364,0.092906746031746,0.41152980418365,"+/0","Eukaryota",1.92352738026677
"Porphyromonas asaccharolytica","Trichoderma atroviride",-0.0590617436463294,0.209089763975509,0.0778884245382252,0.145903012448623,1.92102528899341,0.0547285193633893,0.0933035714285714,0.41152980418365,"0/0","Intersect",1.92102528899341
"Streptococcus thermophilus","Pseudocercospora musae",0.139865102492698,0.00282078411314157,0.00403104776726256,0.940099722822944,-1.91514145554195,0.0554744662322636,0.0941468253968254,0.41152980418365,"+/0","Intersect",1.91514145554195
"Albugo candida","Phytopythium vexans",-0.0368265203912748,0.433759137901986,0.0993222338577376,0.0634402238334872,1.91145909943867,0.0559456080964232,0.0944444444444444,0.41152980418365,"0/0","Eukaryota",1.91145909943867
"Dialister pneumosintes","Leucoagaricus sp. SymC.cos",0.0630356017830531,0.180002316919276,0.196531138920451,0.00021580945777111,1.90457607106724,0.0568351995454385,0.0951884920634921,0.41152980418365,"0/+","Intersect",1.90457607106724
"Butyrivibrio proteoclasticus","Streptococcus milleri",0.102766898786464,0.0285644526443951,-0.0324011995058055,0.545736521751139,-1.8981492214493,0.0576764277215678,0.095734126984127,0.41152980418365,"+/0","Bacteria",1.8981492214493
"Moniliophthora perniciosa","Pseudocercospora musae",-0.0314378670058515,0.504022645650865,0.103702401509124,0.0525765023569869,1.89788685880877,0.057710987830137,0.095734126984127,0.41152980418365,"0/0","Eukaryota",1.89788685880877
"Gemella morbillorum","Butyrivibrio proteoclasticus",-0.00761098249597753,0.871522749554664,0.127193453870221,0.0172780754241812,1.89750097406543,0.057761850349588,0.0957837301587302,0.41152980418365,"0/+","Bacteria",1.89750097406543
"Lactobacillus ruminis","Lipomyces starkeyi",-0.0134209527953122,0.775499774661658,0.121418303792164,0.0230977588651644,1.89672828578207,0.0578638085025521,0.0959325396825397,0.41152980418365,"0/+","Intersect",1.89672828578207
"Escherichia coli","Phytophthora capsici",-0.00587875896654818,0.900589972027408,0.128665834030079,0.0160171066345731,1.89420409457256,0.0581979248486644,0.096031746031746,0.41152980418365,"0/+","Intersect",1.89420409457256
"Butyrivibrio proteoclasticus","Thielaviopsis punctulata",-0.135679545126933,0.00377475331815891,-0.00140047709570607,0.979172143198744,1.89223154566853,0.0584601370368198,0.0963293650793651,0.41152980418365,"-/0","Intersect",1.89223154566853
"Anaerostipes hadrus","Schizosaccharomyces pombe",0.163855809914969,0.000455893703241284,0.0304425010298525,0.570292178258485,-1.88905918657163,0.0588838984370014,0.0969246031746032,0.41152980418365,"+/0","Intersect",1.88905918657163
"Streptococcus equinus","Albugo candida",0.147884191101872,0.00157924742932591,0.0146733633718796,0.784433383459845,-1.88076578631289,0.0600037862034078,0.0977678571428571,0.41152980418365,"+/0","Intersect",1.88076578631289
"Phytopythium vexans","Choanephora cucurbitarum",0.0895308701077842,0.0566204287887246,-0.0444597616589541,0.406990911453266,-1.88017943276093,0.0600836276702978,0.0978174603174603,0.41152980418365,"0/0","Eukaryota",1.88017943276093
"Sphaerulina musiva","Lipomyces starkeyi",-0.127384101252414,0.00657164391011422,0.0059741350146309,0.911325323805387,1.87729132030426,0.0604781771899706,0.0982142857142857,0.41152980418365,"-/0","Eukaryota",1.87729132030426
"Clostridium beijerinckii","Fusobacterium periodonticum",-0.0217737717890699,0.643568212124785,0.111760980936955,0.0366242295143047,1.87663212822477,0.0605685308024167,0.0982142857142857,0.41152980418365,"0/+","Bacteria",1.87663212822477
"Rhizophagus clarus","Leucoagaricus sp. SymC.cos",0.279293740756554,1.39982003766193e-09,0.152060397844306,0.00435530490792591,-1.87186987785708,0.0612246078367846,0.0986607142857143,0.41152980418365,"+/+","Eukaryota",1.87186987785708
"Parvimonas micra","Roseburia intestinalis",-0.0594781630335097,0.205891411249144,0.0738331403680427,0.168131667511907,1.86975845652858,0.0615173677612552,0.0988095238095238,0.41152980418365,"0/0","Bacteria",1.86975845652858
"Brachyspira pilosicoli","Trichoderma atroviride",-0.0246028463419416,0.601076127509937,0.108353808689437,0.0427821540228384,1.86797272115944,0.0617658733325183,0.0989583333333333,0.41152980418365,"0/+","Intersect",1.86797272115944
"Sphaerulina musiva","Baudoinia panamericana",-0.0886747053063942,0.0590355925880228,0.0444079987881656,0.407537863429539,1.86736744280703,0.0618502930806317,0.0989583333333333,0.41152980418365,"0/0","Eukaryota",1.86736744280703
"Romboutsia ilealis","Tuber magnatum",0.142143562028613,0.00239921461166093,0.0099455905061872,0.852912222802892,-1.86486479956111,0.062200357557445,0.0992559523809524,0.41152980418365,"+/0","Intersect",1.86486479956111
"Parvimonas micra","Choanephora cucurbitarum",-0.0665084458364289,0.157134790696276,0.0664009662160656,0.215281655363206,1.86400830074532,0.0623205386648506,0.0993551587301587,0.41152980418365,"0/0","Intersect",1.86400830074532
"Streptococcus thermophilus","Tuber magnatum",0.0877064035718419,0.0618691551972699,-0.0450380218061363,0.400910422566499,-1.86254158384528,0.0625267896691019,0.0995039682539682,0.41152980418365,"0/0","Intersect",1.86254158384528
"Aspergillus rambellii","Pneumocystis murina",-0.0368231861583511,0.433800792697891,0.0956773381826006,0.0738310504066644,1.85987934520261,0.0629025982127319,0.0995535714285714,0.41152980418365,"0/0","Eukaryota",1.85987934520261
"Phytophthora capsici","Aspergillus ochraceoroseus",0.00348057545867182,0.941044316849731,0.135403580689566,0.0112192205877935,1.85916477181898,0.0630037865246152,0.0996527777777778,0.41152980418365,"0/+","Eukaryota",1.85916477181898
"Schizosaccharomyces pombe","Tuber magnatum",0.226206594828878,1.11698133853366e-06,0.0972124541916766,0.0692972375505427,-1.85787219926912,0.0631871651623361,0.0997519841269841,0.41152980418365,"+/0","Eukaryota",1.85787219926912
"Roseburia intestinalis","Prevotella intermedia",-0.0418057475823701,0.374164601647036,0.090162655896526,0.0921456401315046,1.85186288831598,0.0640455142577968,0.100248015873016,0.41152980418365,"0/0","Bacteria",1.85186288831598
"Butyrivibrio proteoclasticus","Pseudocercospora musae",0.283548151169492,7.66635643856262e-10,0.158062084178468,0.0030253165488956,-1.85045461807773,0.064248053150735,0.100396825396825,0.41152980418365,"+/+","Intersect",1.85045461807773
"[Eubacterium] eligens","Adlercreutzia equolifaciens",0.0792438636427104,0.0917054976531211,0.208440944650151,8.53487866270264e-05,1.85035402881055,0.0642625402150093,0.100396825396825,0.41152980418365,"0/+","Bacteria",1.85035402881055
"Rhizophagus irregularis","Cordyceps sp. RAO-2017",-0.220331268654406,2.13621178568602e-06,-0.0919146636984956,0.0859698783445717,1.8461370231199,0.0648723123136698,0.101041666666667,0.41152980418365,"-/0","Eukaryota",1.8461370231199
"Roseburia intestinalis","Dialister pneumosintes",-0.0653203528167082,0.164697144230184,0.0660525189878854,0.217704349648228,1.84239651661106,0.0654171709616163,0.101339285714286,0.41152980418365,"0/0","Bacteria",1.84239651661106
"Pseudobutyrivibrio xylanivorans","Hyaloscypha variabilis",0.0934807466331386,0.0465149869933328,-0.0377637866460558,0.481296003825538,-1.84203115452668,0.0654705929071475,0.101438492063492,0.41152980418365,"+/0","Intersect",1.84203115452668
"Pseudocercospora musae","Thielaviopsis punctulata",-0.139465288285582,0.0029013614360891,-0.00889656517390316,0.868277066178103,1.84129147298616,0.0655788566428462,0.101636904761905,0.41152980418365,"-/0","Eukaryota",1.84129147298616
"[Eubacterium] eligens","Rhizophagus clarus",0.141823860584094,0.00245467655785259,0.0113347502054774,0.832651649570115,-1.84083961965099,0.0656450648971304,0.101736111111111,0.41152980418365,"+/0","Intersect",1.84083961965099
"Pseudocercospora musae","Phytopythium vexans",0.11793970856644,0.0119090241701063,-0.0127561445911247,0.812034993498695,-1.83799461182542,0.0660631992860905,0.101984126984127,0.41152980418365,"+/0","Eukaryota",1.83799461182542
"Roseburia intestinalis","Streptococcus salivarius",0.13135714627798,0.0050582085397648,0.00100959755251095,0.984984477363134,-1.83607584309601,0.0663464404688849,0.102132936507937,0.41152980418365,"+/0","Bacteria",1.83607584309601
"Romboutsia ilealis","Streptococcus thermophilus",0.265935757475598,8.67997362874462e-09,0.14050217989723,0.00848286036193646,-1.83518441622717,0.0664783693689638,0.102232142857143,0.41152980418365,"+/+","Bacteria",1.83518441622717
"Paracoccidioides brasiliensis","Edhazardia aedis",0.198655502988781,2.01063181282102e-05,0.0707403246100484,0.186717988032901,-1.82715209746901,0.067676903951121,0.103125,0.41152980418365,"+/0","Eukaryota",1.82715209746901
"Anaerostipes hadrus","Streptococcus salivarius",0.145448041819196,0.00188934839785415,0.0163065469431508,0.761130594429777,-1.82302341035172,0.068299845314335,0.103670634920635,0.41152980418365,"+/0","Bacteria",1.82302341035172
"Pseudobutyrivibrio xylanivorans","Rhizophagus clarus",0.248495652659367,8.11546339019031e-08,0.123048881920231,0.0213038732114224,-1.82238310423706,0.0683968764071004,0.103720238095238,0.41152980418365,"+/+","Intersect",1.82238310423706
"Albugo candida","Schizosaccharomyces pombe",0.137274504809611,0.0033812462400642,0.00827214864226175,0.877446718395183,-1.81875786205169,0.0689483797209813,0.104365079365079,0.41152980418365,"+/0","Eukaryota",1.81875786205169
"Colletotrichum salicis","Thielaviopsis punctulata",-0.0960276541187578,0.0408375620434467,0.0332261492003206,0.53555294245701,1.81439588733482,0.069616798472326,0.104960317460317,0.41152980418365,"-/0","Eukaryota",1.81439588733482
"Clostridium beijerinckii","Colletotrichum salicis",0.0517413014941552,0.271260698014667,0.179265988080878,0.000754156064734168,1.81262863281062,0.0698891185393635,0.105059523809524,0.41152980418365,"0/+","Intersect",1.81262863281062
"Parvimonas micra","Trichoderma atroviride",-0.0483452023180614,0.304012919569792,0.0808007577227499,0.131374461769798,1.81155817362259,0.0700544926903402,0.10515873015873,0.41152980418365,"0/0","Intersect",1.81155817362259
"Trichoderma atroviride","Colletotrichum salicis",0.120319501291893,0.0102896292570569,-0.0084032555435342,0.875519992566661,-1.81083627737483,0.0701661989148145,0.10515873015873,0.41152980418365,"+/0","Eukaryota",1.81083627737483
"Pichia kudriavzevii","Colletotrichum salicis",-0.0181019789839777,0.700480389865814,0.110611053246139,0.0386126521640593,1.80888676052357,0.0704685976619134,0.105456349206349,0.41152980418365,"0/+","Eukaryota",1.80888676052357
"Romboutsia ilealis","Ruminococcus bicirculans",0.106099702039437,0.0237686589731108,-0.0224120272899692,0.676061767650264,-1.80534190971473,0.0710211952659305,0.105803571428571,0.41152980418365,"+/0","Bacteria",1.80534190971473
"Paracoccidioides brasiliensis","Thielaviopsis punctulata",-0.0800529462286302,0.0884290880881466,0.0486493951574124,0.36418030706488,1.80528760697538,0.0710296879290917,0.105803571428571,0.41152980418365,"0/0","Eukaryota",1.80528760697538
"Dialister pneumosintes","Streptococcus salivarius",-0.0269576272549121,0.566702764206112,0.101449880187231,0.0579523241843072,1.80321230320412,0.0713548789998492,0.106001984126984,0.41152980418365,"0/0","Bacteria",1.80321230320412
"Trichoderma atroviride","Pseudocercospora musae",0.236619476223155,3.38892429674331e-07,0.11201349372581,0.0361994196544919,-1.80237569945723,0.0714863158021283,0.106051587301587,0.41152980418365,"+/+","Eukaryota",1.80237569945723
"Erysiphe pulchra","Coniochaeta ligniaria",-0.103231925881652,0.0278490409414238,0.0250542798203467,0.640414581202151,1.80175970031276,0.071583220719075,0.106200396825397,0.41152980418365,"-/0","Eukaryota",1.80175970031276
"Porphyromonas asaccharolytica","Aspergillus rambellii",0.150873963474652,0.00126269407265966,0.0235529154500983,0.660575069351002,-1.79919477393371,0.0719878758501812,0.106448412698413,0.41152980418365,"+/0","Intersect",1.79919477393371
"Moniliophthora perniciosa","Edhazardia aedis",-0.027521415034848,0.558614572149852,0.100556400917126,0.060207081069634,1.79847221001211,0.072102208664494,0.106547619047619,0.41152980418365,"0/0","Eukaryota",1.79847221001211
"Phytophthora capsici","Thielaviopsis punctulata",0.0135232188045048,0.773835352554967,0.140961005936741,0.00826851995171896,1.79785769666909,0.0721995613896863,0.106597222222222,0.41152980418365,"0/+","Eukaryota",1.79785769666909
"Sphaerulina musiva","Rhizophagus clarus",-0.12331541364709,0.00853049896508207,0.0043130729121135,0.93591759555702,1.79614173878041,0.0724719777595581,0.106845238095238,0.41152980418365,"-/0","Eukaryota",1.79614173878041
"Butyrivibrio proteoclasticus","Streptococcus anginosus",0.0904841943380711,0.0540282122350633,-0.0373147329018837,0.486529159367226,-1.79341196533673,0.0729070757450576,0.107142857142857,0.41152980418365,"0/0","Bacteria",1.79341196533673
"Streptococcus equinus","Hyaloscypha variabilis",0.146311321948158,0.00177359301248936,0.0201014249145008,0.70784208952427,-1.78221455159961,0.0747142507095512,0.107936507936508,0.41152980418365,"+/0","Intersect",1.78221455159961
"Hyaloscypha variabilis","Tuber magnatum",0.231651427146793,6.02877746391783e-07,0.108332642725809,0.0428229774144695,-1.78094790572322,0.0749209614855944,0.108085317460317,0.41152980418365,"+/+","Eukaryota",1.78094790572322
"Rhizophagus irregularis","Baudoinia panamericana",0.0455322913807087,0.333046051064615,0.171037410415452,0.0013178187926346,1.78090531032644,0.0749279209675965,0.108085317460317,0.41152980418365,"0/+","Eukaryota",1.78090531032644
"Butyrivibrio proteoclasticus","Sphaerulina musiva",-0.119658857537692,0.010718345749448,0.00666545285059308,0.901113774306944,1.777111941612,0.0755498237896258,0.108531746031746,0.41152980418365,"-/0","Intersect",1.777111941612
"Streptococcus thermophilus","Moniliophthora perniciosa",-0.0442389514126383,0.346974766834531,0.082020363256727,0.125632838810398,1.77112402108221,0.0765400803125553,0.109077380952381,0.41152980418365,"0/0","Intersect",1.77112402108221
"Anaerostipes hadrus","Rhizophagus clarus",0.269524183152165,5.36856159527588e-09,0.148944270398706,0.00523648266759702,-1.76856411337338,0.0769666440095804,0.10922619047619,0.41152980418365,"+/+","Intersect",1.76856411337338
"Dialister pneumosintes","Porphyromonas asaccharolytica",0.204701738000858,1.10136842159658e-05,0.0811873558626918,0.129532926736214,-1.76826321390599,0.0770169106390089,0.10922619047619,0.41152980418365,"+/0","Bacteria",1.76826321390599
"[Candida] arabinofermentans","Edhazardia aedis",0.417949651042623,0,0.30855847404526,3.71424113687624e-09,-1.76805477808968,0.0770517464772724,0.10922619047619,0.41152980418365,"+/+","Eukaryota",1.76805477808968
"Rhizophagus irregularis","Pseudocercospora musae",0.0682357483302052,0.146612283851706,0.191760249785003,0.000308312837164149,1.76200952046292,0.0780676889494989,0.109871031746032,0.41152980418365,"0/+","Eukaryota",1.76200952046292
"Pseudobutyrivibrio xylanivorans","Edhazardia aedis",0.248683245445478,7.92955132666862e-08,0.127558619387523,0.0169575163592828,-1.76102137904356,0.0782347845685212,0.109871031746032,0.41152980418365,"+/+","Intersect",1.76102137904356
"Erysiphe pulchra","Paracoccidioides brasiliensis",-0.0856386945162036,0.0682962394573292,0.0397220410609977,0.458835736839317,1.75878721478928,0.0786136571750554,0.110019841269841,0.41152980418365,"0/0","Eukaryota",1.75878721478928
"Pseudobutyrivibrio xylanivorans","[Candida] arabinofermentans",0.246339371815957,1.05783766191081e-07,0.125550079889362,0.0187870744170482,-1.75464111931643,0.0793207133580982,0.11046626984127,0.411910256817514,"+/+","Intersect",1.75464111931643
"Aspergillus ochraceoroseus","[Candida] arabinofermentans",0.107686155729986,0.0217417241078812,-0.0169548045605255,0.751939233073388,-1.75136270568986,0.0798834527657005,0.110763888888889,0.411910256817514,"+/0","Eukaryota",1.75136270568986
"Porphyromonas asaccharolytica","Bifidobacterium adolescentis",0.0802674127576519,0.0875765526943215,-0.0443060958202688,0.4086158943879,-1.74735515665127,0.0805757509826453,0.111259920634921,0.411910256817514,"0/0","Bacteria",1.74735515665127
"Bifidobacterium longum","Cordyceps sp. RAO-2017",0.153178717285817,0.0010597426871537,0.0301034270092811,0.574595703735401,-1.74043447604244,0.0817827562115399,0.111855158730159,0.411910256817514,"+/0","Intersect",1.74043447604244
"Aspergillus rambellii","Edhazardia aedis",-0.12495806167325,0.00768439382415931,-0.00136525463317654,0.979695856640232,1.73998580439459,0.0818615106251493,0.111855158730159,0.411910256817514,"-/0","Eukaryota",1.73998580439459
"Pneumocystis murina","Coniochaeta ligniaria",0.156425188571916,0.000824558523853325,0.033485563321236,0.532370426410237,-1.73960291890448,0.0819287663681324,0.111855158730159,0.411910256817514,"+/0","Eukaryota",1.73960291890448
"Albugo candida","Tuber magnatum",0.225578051386152,1.19822043709306e-06,0.105135725721201,0.0493768736539151,-1.73649128650793,0.0824770037385242,0.112103174603175,0.411910256817514,"+/+","Eukaryota",1.73649128650793
"Streptococcus milleri","Colletotrichum salicis",-0.0202162219946545,0.667480069857493,0.103110743943993,0.0539466818140533,1.73225747140259,0.0832277304497172,0.112896825396825,0.413781532766321,"0/0","Intersect",1.73225747140259
"Lactobacillus ruminis","Aspergillus ochraceoroseus",0.120155927879864,0.0103943366326886,-0.00265751987537391,0.960489059535842,-1.72804613094537,0.0839799541603697,0.11359126984127,0.41444346756634,"+/0","Intersect",1.72804613094537
"Porphyromonas asaccharolytica","Baudoinia panamericana",0.0406605455687207,0.387404137713136,-0.0823097801905533,0.124299340538777,-1.72500210791182,0.0845270926389467,0.113988095238095,0.41444346756634,"0/0","Intersect",1.72500210791182
"Parvimonas micra","Bifidobacterium catenulatum",-0.00481112531626904,0.918574147229801,0.117817412635018,0.027527278557395,1.72498676674683,0.0845298573758571,0.113988095238095,0.41444346756634,"0/+","Bacteria",1.72498676674683
"Adlercreutzia equolifaciens","Bifidobacterium longum",-0.0377353267850541,0.422491553674117,0.085000179557938,0.112423647274813,1.72191617968477,0.0850847035873015,0.114384920634921,0.41444346756634,"0/0","Bacteria",1.72191617968477
"[Eubacterium] eligens","Fusobacterium periodonticum",0.0874600608245321,0.0626076651043748,-0.0349927985107869,0.514070110463824,-1.71816519871636,0.0857664873101413,0.115029761904762,0.41444346756634,"0/0","Bacteria",1.71816519871636
"Streptococcus milleri","Lipomyces starkeyi",0.108130164752684,0.0212020064867833,-0.0139596798064747,0.794678558563612,-1.71570012545311,0.086216941806469,0.115277777777778,0.41444346756634,"+/0","Intersect",1.71570012545311
"Escherichia coli","Aspergillus rambellii",-0.0389558381428532,0.407631491252549,0.0825693041613979,0.12311294835713,1.70475075641749,0.0882409191664133,0.11671626984127,0.41444346756634,"0/0","Intersect",1.70475075641749
"Brachyspira pilosicoli","Pseudocercospora musae",0.0808045938102081,0.0854701681971133,-0.0406881657242401,0.447973948701416,-1.70416978828583,0.088349371653349,0.11671626984127,0.41444346756634,"0/0","Intersect",1.70416978828583
"Streptococcus equinus","Sphaerulina musiva",-0.0669126644079326,0.154622616987871,0.0546002137732888,0.308401304619564,1.70382766474851,0.0884132879727677,0.116815476190476,0.41444346756634,"0/0","Intersect",1.70382766474851
"Parvimonas micra","Thielaviopsis punctulata",0.267990825555658,6.59775922784434e-09,0.151940427282347,0.00438658332156461,-1.7024894356278,0.0886636571989058,0.116914682539683,0.41444346756634,"+/+","Intersect",1.7024894356278
"Dialister pneumosintes","Bifidobacterium angulatum",-0.00343377861819814,0.941835574036658,0.117579841842516,0.0278435947669018,1.70232442405417,0.0886945687392093,0.116914682539683,0.41444346756634,"0/+","Bacteria",1.70232442405417
"Bifidobacterium angulatum","Bifidobacterium longum",0.0898863437653583,0.0556420361407481,0.208390570139782,8.56939842261983e-05,1.69950449709959,0.0892241679606165,0.117162698412698,0.41444346756634,"0/+","Bacteria",1.69950449709959
"Prevotella intermedia","Phytopythium vexans",0.0645686547726158,0.169620922599672,0.183862058616439,0.000546315282588861,1.6989400296375,0.0893304836919052,0.117261904761905,0.41444346756634,"0/+","Intersect",1.6989400296375
"Anaerostipes hadrus","Streptococcus equinus",0.124032543001391,0.00815140312572149,0.00347156529932952,0.948401000121788,-1.69732388936391,0.0896354431412168,0.117261904761905,0.41444346756634,"+/0","Bacteria",1.69732388936391
"Roseburia intestinalis","Ruminococcus bicirculans",0.0853218099969226,0.0693279320533897,0.203543038770943,0.000125801625927568,1.69302829816806,0.0904500809155989,0.117708333333333,0.41444346756634,"0/+","Bacteria",1.69302829816806
"Phytophthora capsici","Trichoderma atroviride",0.113298679827746,0.0157260322904555,-0.0069289583078793,0.897225691515261,-1.69050906392839,0.0909306056799804,0.117956349206349,0.41444346756634,"+/0","Eukaryota",1.69050906392839
"Streptococcus milleri","Moniliophthora perniciosa",-0.015069673685123,0.748796494227248,0.105210009735111,0.0492155819089422,1.68988324046615,0.0910502945329298,0.118055555555556,0.41444346756634,"0/+","Intersect",1.68988324046615
"Pseudobutyrivibrio xylanivorans","Sphaerulina musiva",-0.102646206497123,0.0287526877618187,0.0175640536090769,0.743332745718557,1.68852830791119,0.0913098596677872,0.118204365079365,0.41444346756634,"-/0","Intersect",1.68852830791119
"Trichophyton mentagrophytes","Trichoderma atroviride",0.127218549039767,0.00664271298557106,0.00752431590034995,0.888450238587305,-1.68589968439565,0.0918151227531084,0.11860119047619,0.41483519818336,"+/0","Eukaryota",1.68589968439565
"Prevotella intermedia","Choanephora cucurbitarum",0.0175135951512592,0.709768662513482,0.136204844333309,0.0107432087217418,1.67405343991485,0.0941200971620412,0.120188492063492,0.418994631822834,"0/+","Intersect",1.67405343991485
"Moniliophthora perniciosa","Hyaloscypha variabilis",0.143282770372259,0.00221075270540672,0.0248476776003517,0.643173657961619,-1.67239432061225,0.094446591294325,0.120386904761905,0.418994631822834,"+/0","Eukaryota",1.67239432061225
"Fusobacterium nucleatum","Leucoagaricus sp. SymC.cos",-0.00755897919811148,0.872393067561896,0.111075839260811,0.0377982217542869,1.66780691628323,0.0953540624813515,0.12093253968254,0.418994631822834,"0/+","Intersect",1.66780691628323
"Bifidobacterium catenulatum","Cordyceps sp. RAO-2017",0.049898183722573,0.288724291728611,-0.0689860740818455,0.197910069515826,-1.66697082911165,0.0955202054629724,0.121180555555556,0.418994631822834,"0/0","Intersect",1.66697082911165
"Roseburia intestinalis","Streptococcus equinus",0.150975935936006,0.00125300690628172,0.0331026336847191,0.537071588910699,-1.66681356852121,0.095551481370983,0.121230158730159,0.418994631822834,"+/0","Bacteria",1.66681356852121
"Rhizophagus irregularis","Moniliophthora perniciosa",-0.119493815995541,0.0108278882061486,-0.00123010588740215,0.981705426341028,1.6641965177811,0.0960731637431243,0.121577380952381,0.419061099536131,"-/0","Eukaryota",1.6641965177811
"Streptococcus equinus","Aspergillus ochraceoroseus",-0.0271580780081487,0.563820660564659,0.0913841025748793,0.0878038969650587,1.66373653331544,0.0961650920575682,0.121825396825397,0.419061099536131,"0/0","Intersect",1.66373653331544
"Bifidobacterium pseudocatenulatum","Pneumocystis murina",0.0630199250481542,0.180110852937993,-0.0553151192456913,0.302100505521679,-1.65912453652303,0.0970906999310728,0.122569444444444,0.420626123789496,"0/0","Intersect",1.65912453652303
"Fusobacterium nucleatum","Rhizophagus irregularis",-0.0805920716041647,0.0862985740877491,0.0372568508582139,0.48720592261724,1.65304890606278,0.0983209106570951,0.123561507936508,0.420689170108094,"0/0","Intersect",1.65304890606278
"Streptococcus thermophilus","Lipomyces starkeyi",0.0854974872152604,0.0687544087269696,-0.032101655866243,0.549457754909383,-1.64994109762672,0.0989549839462595,0.124107142857143,0.420689170108094,"0/0","Intersect",1.64994109762672
"Pichia kudriavzevii","Lipomyces starkeyi",0.147962678176893,0.00157008174542339,0.26042313379551,7.80655105891981e-07,1.64554363780751,0.0998577513273178,0.124503968253968,0.420689170108094,"+/+","Eukaryota",1.64554363780751
"Butyrivibrio proteoclasticus","[Candida] arabinofermentans",0.247196496137478,9.52341416837754e-08,0.134108997879262,0.0120277697273785,-1.64550790230587,0.0998651143884128,0.124503968253968,0.420689170108094,"+/+","Intersect",1.64550790230587
"Streptococcus anginosus","Aspergillus ochraceoroseus",0.0194217410082017,0.67980994378591,0.136014190113005,0.010854821244322,1.64460235935219,0.100051840000927,0.124652777777778,0.420689170108094,"0/+","Intersect",1.64460235935219
"Anaerostipes hadrus","Dialister pneumosintes",0.0706396979701611,0.132873072301358,-0.0465313537071074,0.385461139212215,-1.64298263737197,0.100386525653553,0.124801587301587,0.420689170108094,"0/0","Bacteria",1.64298263737197
"Bifidobacterium catenulatum","Aspergillus ochraceoroseus",0.083802372628845,0.0744534707516467,-0.0332701402489951,0.535012584985692,-1.64241234674593,0.100504577894488,0.124801587301587,0.420689170108094,"0/0","Intersect",1.64241234674593
"Aspergillus rambellii","Coniochaeta ligniaria",-0.0897068912106669,0.0561341856720463,0.0272162547242581,0.611844683726193,1.6408700422342,0.100824394883445,0.124900793650794,0.420689170108094,"0/0","Eukaryota",1.6408700422342
