"Gene1","Gene2","CRC_cor","CRC_pVal","CTRL_cor","CTRL_pVal","zScoreDiff","pValDiff","empPVals","pValDiff_adj","Classes","type","abs_zScoreDiff"
"Bifidobacterium longum","Coniochaeta ligniaria",0.0520296166034495,0.268595559033462,-0.0530368477826036,0.22505938199608,-1.63580421484868,0.10188056963145,0.12718253968254,0.550437094429152,"0/0","Intersect",1.63580421484868
"Butyrivibrio proteoclasticus","Naumovozyma dairenensis",0.158880792129882,0.000679823071193297,0.0552149817705627,0.206559591184247,-1.63275226501789,0.102521110269806,0.127430555555556,0.550437094429152,"+/0","Intersect",1.63275226501789
"Bifidobacterium longum","Rhizophagus irregularis",-0.0145355873674548,0.757415649498345,0.0901267161545283,0.0389852064757121,1.63184157207854,0.102712865146266,0.127728174603175,0.550437094429152,"0/+","Intersect",1.63184157207854
"Bifidobacterium pseudocatenulatum","Choanephora cucurbitarum",0.0459255567399425,0.328883084700098,-0.058873910869452,0.178004733708087,-1.63170793423041,0.102741027827512,0.127777777777778,0.550437094429152,"0/0","Intersect",1.63170793423041
"Streptococcus salivarius","Naumovozyma dairenensis",0.0983180113458946,0.0362430665871543,-0.00616929337178389,0.887853605747727,-1.63024682872432,0.103049340306149,0.127827380952381,0.550437094429152,"+/0","Intersect",1.63024682872432
"Parvimonas micra","Streptococcus anginosus",0.123257867169262,0.00856159013614644,0.0194175531119109,0.65711964877805,-1.62498610105643,0.104165520402636,0.128571428571429,0.552047943715145,"+/0","Bacteria",1.62498610105643
"Adlercreutzia equolifaciens","Rhizophagus irregularis",0.095221865144207,0.0425668609963985,-0.00864170263558418,0.843406539656535,-1.62009149797182,0.10521262348908,0.129315476190476,0.552047943715145,"+/0","Intersect",1.62009149797182
"Lactobacillus ruminis","Ruminococcus bicirculans",0.0941044562330281,0.0450667399997009,-0.00969783916709769,0.824562235668882,-1.61898263050364,0.105451000393673,0.129365079365079,0.552047943715145,"+/0","Bacteria",1.61898263050364
"Adlercreutzia equolifaciens","Hyaloscypha variabilis",-0.0156324281324609,0.739748429781252,0.087974182304287,0.0439208915560168,1.61515660970649,0.106276784312604,0.130009920634921,0.552047943715145,"0/+","Intersect",1.61515660970649
"Bifidobacterium pseudocatenulatum","Leucoagaricus sp. SymC.cos",0.0533271073571256,0.256823939447094,-0.0502223045769491,0.250671579600139,-1.61214574552642,0.106930228165083,0.130605158730159,0.552047943715145,"0/0","Intersect",1.61214574552642
"Roseburia intestinalis","[Eubacterium] eligens",0.189071898918856,5.0322334968822e-05,0.087515763502536,0.0450373549293068,-1.61202011370101,0.106957562909204,0.130605158730159,0.552047943715145,"+/+","Bacteria",1.61202011370101
"Bifidobacterium adolescentis","Cordyceps sp. RAO-2017",0.139048329475769,0.00298761956823412,0.0363335828360033,0.4060883331637,-1.61157161688657,0.107055191196846,0.130605158730159,0.552047943715145,"+/0","Intersect",1.61157161688657
"Rhizophagus clarus","Schizosaccharomyces pombe",0.315454253400172,6.01185767834522e-12,0.219560841874249,3.75636375338217e-07,-1.60831809370233,0.107765529880686,0.130952380952381,0.552047943715145,"+/+","Eukaryota",1.60831809370233
"Parvimonas micra","Schizosaccharomyces pombe",-0.0653335823459903,0.164611459003299,0.0379249329656981,0.385826879835963,1.60790817394409,0.107855291381488,0.131001984126984,0.552047943715145,"0/0","Intersect",1.60790817394409
"Sphaerulina musiva","Trichoderma atroviride",-0.0934812445863733,0.0465138153592992,0.0091185091233517,0.83488728200355,1.60019038582071,0.109556354323262,0.13219246031746,0.554846868788482,"-/0","Eukaryota",1.60019038582071
"Trichoderma atroviride","Thielaviopsis punctulata",-0.0819356136991266,0.0811686651021351,0.0206435778715427,0.636979146048659,1.59851788660595,0.109927767944982,0.132291666666667,0.554846868788482,"0/0","Eukaryota",1.59851788660595
"Albugo candida","Colletotrichum fioriniae",0.165064604885979,0.000412997923770586,0.064085889937451,0.142539380672204,-1.59305298883802,0.111148304309235,0.132986111111111,0.556443980374097,"+/0","Eukaryota",1.59305298883802
"Albugo candida","Baudoinia panamericana",0.00981082378485805,0.834861490326982,0.111524905472725,0.0105504062470394,1.58939338074425,0.11197160807872,0.133630952380952,0.557826513589043,"0/+","Eukaryota",1.58939338074425
"Phytophthora capsici","Cordyceps sp. RAO-2017",0.201025030275838,1.59155043029102e-05,0.296475816635043,4.10826928032293e-12,1.58427899837268,0.113130242859886,0.134771825396825,0.559804950415074,"+/+","Eukaryota",1.58427899837268
"Parvimonas micra","Rhizophagus irregularis",-0.0834594640588665,0.0756518878250783,0.0181540094943622,0.678139453809899,1.58364487070096,0.113274556830382,0.134871031746032,0.559804950415074,"0/0","Intersect",1.58364487070096
"Sphaerulina musiva","Choanephora cucurbitarum",-0.0752302132614531,0.109420997275525,0.0263501890219404,0.546891812509106,1.58238260017308,0.113562254418897,0.135168650793651,0.559804950415074,"0/0","Eukaryota",1.58238260017308
"Porphyromonas asaccharolytica","Fusobacterium periodonticum",0.09775064325641,0.0373382235445974,-0.00352217270410469,0.935830844929936,-1.58015915919212,0.114070422075214,0.135367063492063,0.559804950415074,"+/0","Bacteria",1.58015915919212
"Dialister pneumosintes","Pneumocystis murina",-0.0924176214098596,0.0490735014375114,0.00842836937586863,0.847224221488718,1.57276577416362,0.115773063391969,0.136309523809524,0.560655255219248,"-/0","Intersect",1.57276577416362
"Bifidobacterium bifidum","Pichia kudriavzevii",0.0911949362720915,0.052160502395993,-0.009534679002934,0.827467160968188,-1.570795292844,0.116230205809955,0.13655753968254,0.560655255219248,"0/0","Intersect",1.570795292844
"Naumovozyma dairenensis","Tuber magnatum",0.111110907137486,0.0178709362529623,0.0106295562771646,0.808020836882775,-1.57013625022692,0.116383416725618,0.136607142857143,0.560655255219248,"+/0","Eukaryota",1.57013625022692
"Debaryomyces hansenii","Tuber magnatum",-0.0484651248096686,0.302813569316714,0.0522674658458383,0.231867974442208,1.56821758887089,0.116830360937275,0.136855158730159,0.560655255219248,"0/0","Eukaryota",1.56821758887089
"Fusobacterium nucleatum","Lipomyces starkeyi",-0.0678317397008667,0.149023980396635,0.032780361919444,0.45355372264955,1.56681622595153,0.117157653577507,0.137152777777778,0.560655255219248,"0/0","Intersect",1.56681622595153
"Romboutsia ilealis","Tuber magnatum",0.142143562028613,0.00239921461166093,0.0426302828915549,0.329611105127787,-1.56259082901646,0.118148866774926,0.137698412698413,0.561591719984258,"+/0","Intersect",1.56259082901646
"Brachyspira pilosicoli","Pseudocercospora musae",0.0808045938102081,0.0854701681971133,-0.0184919189506495,0.672492764525562,-1.54732606471035,0.121784639667065,0.140277777777778,0.570799267385449,"0/0","Intersect",1.54732606471035
"Romboutsia ilealis","Streptococcus anginosus",0.107544567982051,0.0219163196122052,0.00879832959187044,0.840605967742003,-1.5424783122082,0.122957404205706,0.14077380952381,0.571506856804785,"+/0","Bacteria",1.5424783122082
"Parvimonas micra","Pseudocercospora musae",-0.0797906617725939,0.0894807560691087,0.018791005601732,0.667510137451672,1.53610598452093,0.124512388774795,0.141815476190476,0.572506921299518,"0/0","Intersect",1.53610598452093
"Fusobacterium nucleatum","Phytopythium vexans",0.0442251953378828,0.347124872398453,-0.0542770545514391,0.214386169128261,-1.53347178409961,0.125159653616706,0.142212301587302,0.572506921299518,"0/0","Intersect",1.53347178409961
"Dialister pneumosintes","Clostridium beijerinckii",0.0302560668609579,0.520195320056291,0.128063079251561,0.00328836187038672,1.53223235573413,0.125465106810889,0.142261904761905,0.572506921299518,"0/+","Bacteria",1.53223235573413
"Lipomyces starkeyi","Thielaviopsis punctulata",-0.112909822571644,0.0160899126023486,-0.0149584512561308,0.732393516171434,1.53112709259398,0.125737985149202,0.142559523809524,0.572506921299518,"-/0","Eukaryota",1.53112709259398
"Fusobacterium nucleatum","Streptococcus equinus",-0.0312505501652108,0.506568281558418,0.0669681587685249,0.125399936219808,1.52950153029505,0.126140159987099,0.142757936507937,0.572506921299518,"0/0","Bacteria",1.52950153029505
"Aspergillus ochraceoroseus","[Candida] arabinofermentans",0.107686155729986,0.0217417241078812,0.00983798555951688,0.822068960489198,-1.52853335380357,0.126380168868172,0.142956349206349,0.572506921299518,"+/0","Eukaryota",1.52853335380357
"Anaerostipes hadrus","Streptococcus salivarius",0.145448041819196,0.00188934839785415,0.0488188886997211,0.264173560185679,-1.51861187634128,0.128860219950652,0.144940476190476,0.573847694080409,"+/0","Bacteria",1.51861187634128
"Porphyromonas asaccharolytica","Ruminococcus bicirculans",-0.027512675692222,0.558739520421837,0.0698621956862196,0.109846703150807,1.51653714954898,0.129383584071463,0.145337301587302,0.573847694080409,"0/0","Bacteria",1.51653714954898
"Porphyromonas asaccharolytica","Pneumocystis murina",-0.0366356154031906,0.436147835868189,0.0606843426240142,0.165009629140339,1.51521822893753,0.129717148194392,0.145634920634921,0.573847694080409,"0/0","Intersect",1.51521822893753
"Gemella morbillorum","Pneumocystis murina",-0.0389373423519002,0.407854339810048,0.0583037821708893,0.182250360350673,1.51391164089176,0.130048251272663,0.145734126984127,0.573847694080409,"0/0","Intersect",1.51391164089176
"Colletotrichum salicis","Baudoinia panamericana",-0.0384610317774584,0.413618107667193,0.0586353515897429,0.179772214658418,1.51166678719695,0.130618651885531,0.14578373015873,0.573847694080409,"0/0","Eukaryota",1.51166678719695
"Sphaerulina musiva","Naumovozyma dairenensis",-0.0685742590355208,0.144614579869568,0.0282207637937138,0.518793578197569,1.50742977636462,0.131700531188854,0.146478174603175,0.573847694080409,"0/0","Eukaryota",1.50742977636462
"Ruminococcus bicirculans","Pneumocystis murina",0.15911056920284,0.000667560252926025,0.0634881771398318,0.146308360496979,-1.50727475714732,0.131740245130952,0.146527777777778,0.573847694080409,"+/0","Intersect",1.50727475714732
"Fusobacterium periodonticum","Schizosaccharomyces pombe",-0.0387037557042678,0.410674956306701,0.0580998381275928,0.183787131489267,1.50708963003686,0.131787684489799,0.146527777777778,0.573847694080409,"0/0","Intersect",1.50708963003686
"Fusobacterium nucleatum","Anaerostipes hadrus",-0.0168867805659383,0.719711082461228,0.0797871782965252,0.0677434618047386,1.50642199266729,0.131958878469815,0.14672619047619,0.573847694080409,"0/0","Bacteria",1.50642199266729
"Pseudobutyrivibrio xylanivorans","Pseudocercospora musae",0.320959719240536,2.4500401707428e-12,0.231595239424992,8.00558219715697e-08,-1.50637060911477,0.131972061255597,0.14672619047619,0.573847694080409,"+/+","Intersect",1.50637060911477
"Butyrivibrio proteoclasticus","Tuber magnatum",0.168829963653187,0.000302254445200267,0.0735952245838498,0.092076575465212,-1.50467988321582,0.132406397463378,0.146974206349206,0.573847694080409,"+/0","Intersect",1.50467988321582
"Colletotrichum salicis","Hyaloscypha variabilis",0.00295629087224368,0.949912236577899,0.0992235807895446,0.0229845010224632,1.50252277830736,0.132962149763914,0.147172619047619,0.573847694080409,"0/+","Eukaryota",1.50252277830736
"Rhizophagus irregularis","Pneumocystis murina",0.130348798309289,0.00540920301394121,0.223662330905444,2.23947233646271e-07,1.49969931931888,0.133692306981256,0.147668650793651,0.574519115461012,"+/+","Eukaryota",1.49969931931888
"Pseudocercospora musae","Baudoinia panamericana",0.123239811901753,0.00857136581233853,0.21657600327019,5.43916216955154e-07,1.49624576361174,0.13458962291993,0.148363095238095,0.575957853022562,"+/+","Eukaryota",1.49624576361174
"Streptococcus equinus","Pseudocercospora musae",0.1522632511744,0.00113645680441632,0.0578030966346301,0.18604021672465,-1.48687673087846,0.137047370986037,0.149652777777778,0.577366916541578,"+/0","Intersect",1.48687673087846
"Coniochaeta ligniaria","[Candida] arabinofermentans",0.0311161923110502,0.50839834553192,-0.0643529617331141,0.140879531308904,-1.4865542932118,0.137132567198793,0.149652777777778,0.577366916541578,"0/0","Eukaryota",1.4865542932118
"Moniliophthora perniciosa","Cordyceps sp. RAO-2017",0.0200164166560996,0.670572681693045,-0.075362141599437,0.0845091628949248,-1.48587195370855,0.137312993300651,0.149702380952381,0.577366916541578,"0/0","Eukaryota",1.48587195370855
"Lactococcus garvieae","Ruminococcus bicirculans",-0.00710521768999753,0.879993560387799,0.0879157291399321,0.0440619432411795,1.48158247071857,0.138451426076846,0.150347222222222,0.577510397385649,"0/+","Bacteria",1.48158247071857
"Butyrivibrio proteoclasticus","Streptococcus milleri",0.102766898786464,0.0285644526443951,0.00790218512246382,0.856655608388295,-1.48127146579764,0.138534248965485,0.150446428571429,0.577510397385649,"+/0","Bacteria",1.48127146579764
"Streptococcus anginosus","Lipomyces starkeyi",0.0544068366125746,0.247303955343433,-0.0404597716936742,0.354851984637241,-1.47682046845224,0.13972376833558,0.151041666666667,0.577510397385649,"0/0","Intersect",1.47682046845224
"Butyrivibrio proteoclasticus","Hyaloscypha variabilis",0.120120057149429,0.0104174243116022,0.0257639924090511,0.55584925038088,-1.47667518348804,0.139762727485598,0.151041666666667,0.577510397385649,"+/0","Intersect",1.47667518348804
"Anaerostipes hadrus","Moniliophthora perniciosa",-0.04614269784984,0.326598975470781,0.0485980625912092,0.266342779326251,1.47478865264688,0.140269372891689,0.151537698412698,0.578027500712572,"0/0","Intersect",1.47478865264688
"Hyaloscypha variabilis","Choanephora cucurbitarum",0.161487412610127,0.000552198252930403,0.0683083878862373,0.117996746887023,-1.46991635405391,0.141584409719943,0.152083333333333,0.578027500712572,"+/0","Eukaryota",1.46991635405391
"Moniliophthora perniciosa","Leucoagaricus sp. SymC.cos",-0.0364657314934811,0.438279848347351,0.0578544213470756,0.185649071545176,1.46839782909143,0.141996190945362,0.15218253968254,0.578027500712572,"0/0","Eukaryota",1.46839782909143
"Parvimonas micra","Colletotrichum salicis",-0.0368413221830065,0.433574245950339,0.0573201718548901,0.189750365866684,1.46591011661031,0.14267277550763,0.152480158730159,0.578027500712572,"0/0","Intersect",1.46591011661031
"Streptococcus equinus","Erysiphe pulchra",-0.0556760399888407,0.236431730012697,0.0381768722911486,0.382676540168145,1.46105753058225,0.143999653861558,0.153571428571429,0.579571511098097,"0/0","Intersect",1.46105753058225
"Butyrivibrio proteoclasticus","Aspergillus rambellii",-0.114789591431966,0.0143968951623155,-0.0217093993141878,0.619684404923188,1.45570468245971,0.145474274917235,0.154315476190476,0.579571511098097,"-/0","Intersect",1.45570468245971
"Anaerostipes hadrus","Albugo candida",0.244805453654415,1.27541255778851e-07,0.155052521196178,0.000362721813551126,-1.45541338506731,0.145554853050498,0.154365079365079,0.579571511098097,"+/+","Intersect",1.45541338506731
"Streptococcus milleri","Pneumocystis murina",-0.029929300017056,0.524713646190272,0.0633898177340431,0.146935802077854,1.45303211508453,0.146214837476568,0.154662698412698,0.579571511098097,"0/0","Intersect",1.45303211508453
"Pseudocercospora musae","Pichia kudriavzevii",0.141065257919551,0.00259098883765141,0.0487140573775702,0.265201820057678,-1.45064412629144,0.146878981300104,0.155009920634921,0.579571511098097,"+/0","Eukaryota",1.45064412629144
"Parvimonas micra","Coniochaeta ligniaria",-0.0432063265612005,0.358357078504456,0.0497976340279794,0.254705566378413,1.44772681316637,0.147693467987703,0.155406746031746,0.579571511098097,"0/0","Intersect",1.44772681316637
"Rhizophagus clarus","Lipomyces starkeyi",0.158753626605452,0.000686699070545416,0.0669369322627824,0.125576632968253,-1.44770448251981,0.14769971578125,0.155406746031746,0.579571511098097,"+/0","Eukaryota",1.44770448251981
"Roseburia intestinalis","Fusobacterium periodonticum",-0.0454696527104697,0.333712238076448,0.0471299724910681,0.281074629518506,1.44140906366902,0.14946915117468,0.15639880952381,0.579571511098097,"0/0","Bacteria",1.44140906366902
"Roseburia intestinalis","Edhazardia aedis",0.117887194225075,0.0119471665590267,0.0258301322883369,0.554835029751738,-1.4404147989804,0.149750079215015,0.156646825396825,0.579571511098097,"+/0","Intersect",1.4404147989804
"Streptococcus salivarius","Edhazardia aedis",0.0996827548534015,0.033720027446615,0.00745155109353433,0.864749134698771,-1.43981121875373,0.149920816305678,0.156696428571429,0.579571511098097,"+/0","Intersect",1.43981121875373
"Butyrivibrio proteoclasticus","Porphyromonas asaccharolytica",-0.0702342916063982,0.135117719609833,0.0219121218321494,0.616418124660504,1.43518410876545,0.151234640757243,0.15734126984127,0.579571511098097,"0/0","Bacteria",1.43518410876545
"Pneumocystis murina","Tuber magnatum",0.247096143931856,9.64147219839617e-08,0.158759057030803,0.000260059767787535,-1.43422893578229,0.151506942212326,0.157490079365079,0.579571511098097,"+/+","Eukaryota",1.43422893578229
"Streptococcus equinus","Ruminococcus bicirculans",-0.0175129670683345,0.709778600774932,0.0744255841588538,0.0884552813482888,1.43226709091888,0.152067397489784,0.157688492063492,0.579571511098097,"0/0","Bacteria",1.43226709091888
"Lipomyces starkeyi","Edhazardia aedis",0.222900946797431,1.61221129579836e-06,0.133866584534779,0.0021134861018004,-1.4315438461289,0.152274410113399,0.157787698412698,0.579571511098097,"+/+","Eukaryota",1.4315438461289
"Lactococcus garvieae","Colletotrichum fioriniae",0.0601016354034321,0.20116922480871,-0.031841160992342,0.466602396688146,-1.43145618953951,0.152299514416864,0.157787698412698,0.579571511098097,"0/0","Intersect",1.43145618953951
"Lactobacillus ruminis","Pichia kudriavzevii",0.0795589731780363,0.0904180741564153,-0.0121986430217443,0.780359803024024,-1.4299105591065,0.152742691065582,0.158134920634921,0.579646799485384,"0/0","Intersect",1.4299105591065
"Porphyromonas asaccharolytica","Paracoccidioides brasiliensis",-0.0507360429550642,0.280694061103032,0.040975873635726,0.348742652124878,1.42760459032585,0.153405701638302,0.158829365079365,0.580953548806377,"0/0","Intersect",1.42760459032585
"Butyrivibrio proteoclasticus","Bifidobacterium pseudocatenulatum",0.0735621561302621,0.117533830675759,-0.017831227252155,0.683550246943303,-1.42371466946268,0.154529085484852,0.159672619047619,0.580953548806377,"0/0","Bacteria",1.42371466946268
"Bifidobacterium adolescentis","Aspergillus kawachii",-0.0228482802468975,0.627282074169724,0.0684143222026592,0.117426482907602,1.42130710320426,0.155227499413965,0.159821428571429,0.580953548806377,"0/0","Intersect",1.42130710320426
"Fusobacterium nucleatum","Hyaloscypha variabilis",0.0474433230050555,0.313133296049733,-0.043783375691347,0.316685574040932,-1.42001191031436,0.155604213653318,0.160119047619048,0.580953548806377,"0/0","Intersect",1.42001191031436
"Dialister pneumosintes","Fusobacterium periodonticum",0.310662800689074,1.29369848167471e-11,0.226131078796164,1.63252116491819e-07,-1.41814892099386,0.156147291035868,0.160416666666667,0.580953548806377,"+/+","Bacteria",1.41814892099386
"Fusobacterium nucleatum","Roseburia intestinalis",-0.0735214664501756,0.117737455460211,0.0174225889695191,0.690423526982665,1.41672000250409,0.156564806524776,0.160763888888889,0.580953548806377,"0/0","Bacteria",1.41672000250409
"Pseudobutyrivibrio xylanivorans","Colletotrichum salicis",0.105988080399218,0.0239172331792137,0.0153899944971325,0.724981211744761,-1.41544010950725,0.156939496559711,0.161111111111111,0.580953548806377,"+/0","Intersect",1.41544010950725
"Pseudobutyrivibrio xylanivorans","Ruminococcus bicirculans",0.116701574020762,0.0128375238604614,0.2052426416725,2.11549975226433e-06,1.4149343266413,0.157087752289325,0.161111111111111,0.580953548806377,"+/+","Bacteria",1.4149343266413
"Pneumocystis murina","Colletotrichum fioriniae",-0.00326238575748003,0.944734026553088,0.0871993298569805,0.0458218599232523,1.41057633473162,0.158369573648446,0.162103174603175,0.58148330593526,"0/+","Eukaryota",1.41057633473162
"Prevotella intermedia","Rhizophagus irregularis",-0.0519752505435902,0.269096734146908,-0.141612622424006,0.00114021229782968,-1.40847541188137,0.158990342761857,0.162599206349206,0.58148330593526,"0/-","Intersect",1.40847541188137
"Leucoagaricus sp. SymC.cos","Tuber magnatum",0.107629636090645,0.0218112747195551,0.0175408602545852,0.688431558988813,-1.40780342428616,0.159189286136821,0.162748015873016,0.58148330593526,"+/0","Eukaryota",1.40780342428616
"Coniochaeta ligniaria","Baudoinia panamericana",0.0650087094256709,0.166725295330894,-0.0253793302521015,0.561765662255661,-1.40748943461262,0.1592823079964,0.162847222222222,0.58148330593526,"0/0","Eukaryota",1.40748943461262
"Pseudocercospora musae","Choanephora cucurbitarum",0.175050923244326,0.000177853695489727,0.0861825191712005,0.0484208555427612,-1.40734016782704,0.159326543850945,0.162896825396825,0.58148330593526,"+/+","Eukaryota",1.40734016782704
"Gemella morbillorum","Schizosaccharomyces pombe",-0.0395818289902105,0.400131905650014,0.0505082286718437,0.247980739236649,1.40233239877916,0.160816009884954,0.163988095238095,0.583561608534895,"0/0","Intersect",1.40233239877916
"Prevotella intermedia","Bifidobacterium longum",-0.0255903579843739,0.586546962687642,-0.115198178888448,0.00824104340811527,-1.40174362018422,0.160991819835355,0.164136904761905,0.583561608534895,"0/-","Bacteria",1.40174362018422
"Bifidobacterium catenulatum","Pneumocystis murina",0.141154799776859,0.00257454766250031,0.0520829276821224,0.233522491685623,-1.39952931983772,0.161654312407018,0.164781746031746,0.584456737585659,"+/0","Intersect",1.39952931983772
"Clostridium beijerinckii","Colletotrichum salicis",0.0517413014941552,0.271260698014667,-0.038101134555891,0.383621935313091,-1.39849613239134,0.161964133278621,0.165128968253968,0.584456737585659,"0/0","Intersect",1.39849613239134
"Colletotrichum salicis","Choanephora cucurbitarum",0.0259517704677973,0.581270390548414,0.115284391809351,0.00819273623349992,1.39747723286606,0.162270108380826,0.165376984126984,0.584456737585659,"0/+","Eukaryota",1.39747723286606
"Rhizophagus irregularis","Tuber magnatum",0.20483652486953,1.08646594942918e-05,0.117618042025961,0.00697753726233374,-1.39388602143344,0.163352026115299,0.166170634920635,0.584931165908367,"+/+","Eukaryota",1.39388602143344
"Pseudobutyrivibrio xylanivorans","Leucoagaricus sp. SymC.cos",0.13175173422328,0.00492653954750244,0.0428946796289087,0.326617666870068,-1.39373569041307,0.163397434372371,0.166170634920635,0.584931165908367,"+/0","Intersect",1.39373569041307
"Streptococcus equinus","Albugo candida",0.147884191101872,0.00157924742932591,0.0597751313858899,0.171443948323546,-1.38641013387886,0.165621703791639,0.167460317460317,0.588303661012414,"+/0","Intersect",1.38641013387886
"Gemella morbillorum","Tuber magnatum",-0.0150875666249632,0.748508269651161,0.073341120934438,0.093208178116118,1.37756889341836,0.168336430513315,0.169295634920635,0.593575904017232,"0/0","Intersect",1.37756889341836
"Porphyromonas asaccharolytica","Schizosaccharomyces pombe",-0.0645662232924407,0.169637025854669,0.0236283128353615,0.589074534776745,1.37332433293355,0.169651541287829,0.170287698412698,0.595876605759349,"0/0","Intersect",1.37332433293355
"Lactococcus garvieae","Bifidobacterium bifidum",-0.0128079808874646,0.78549745458553,0.075069984116559,0.0857246084427614,1.36914445491306,0.170954124619759,0.171031746031746,0.596378643152438,"0/0","Bacteria",1.36914445491306
"Bifidobacterium catenulatum","Hyaloscypha variabilis",0.117269215004612,0.0124041950898088,0.0298165411516112,0.495424904193482,-1.3686111462149,0.171120857976277,0.171180555555556,0.596378643152438,"+/0","Intersect",1.3686111462149
"Bifidobacterium catenulatum","Tuber magnatum",0.088182273080541,0.0604628936696043,0.000637026685434472,0.988382153589222,-1.36532926325684,0.172149585471693,0.171676587301587,0.596378643152438,"0/0","Intersect",1.36532926325684
"Rhizophagus clarus","Hyaloscypha variabilis",0.176051055313977,0.000163041342523762,0.259522037991861,1.58035629027609e-09,1.36403016135892,0.172558073172779,0.171775793650794,0.596378643152438,"+/+","Eukaryota",1.36403016135892
"Bifidobacterium pseudocatenulatum","Colletotrichum fioriniae",0.111561994014132,0.017408879472979,0.0245927556467754,0.573957455443341,-1.359973898091,0.173838183978939,0.172867063492063,0.59677670169928,"+/0","Intersect",1.359973898091
"Bifidobacterium catenulatum","Escherichia coli",-0.064805772060211,0.168056019567031,0.0225138978202985,0.606766961499285,1.35972230303564,0.173917817577251,0.172916666666667,0.59677670169928,"0/0","Bacteria",1.35972230303564
"Anaerostipes hadrus","Pneumocystis murina",0.229042895551309,8.11637814068789e-07,0.144805097091619,0.000876141197353686,-1.35870454192879,0.174240232282198,0.173313492063492,0.59677670169928,"+/+","Intersect",1.35870454192879
"Pseudobutyrivibrio xylanivorans","Adlercreutzia equolifaciens",0.276193309332515,2.1569706021296e-09,0.193884699276928,7.66281335162766e-06,-1.35616646266478,0.175046210067734,0.173759920634921,0.59677670169928,"+/+","Bacteria",1.35616646266478
"Butyrivibrio proteoclasticus","Cordyceps sp. RAO-2017",-0.0454844014459911,0.333555302381594,0.0416407006991814,0.340971630080036,1.3560851416775,0.175072079813826,0.173759920634921,0.59677670169928,"0/0","Intersect",1.3560851416775
"Lactobacillus ruminis","Coniochaeta ligniaria",-0.0446900274164975,0.342075473315445,0.0423561182431321,0.332733786526719,1.35485147505609,0.175464882549103,0.17390873015873,0.59677670169928,"0/0","Intersect",1.35485147505609
"Romboutsia ilealis","Erysiphe pulchra",-0.035330931778007,0.452673688136624,0.0514915004453264,0.238881239015294,1.35145171330205,0.176550777825168,0.174553571428571,0.597820818916478,"0/0","Intersect",1.35145171330205
"Albugo candida","Edhazardia aedis",0.241070075726013,2.00082827639392e-07,0.157876988587313,0.000281676258238273,-1.34862871759091,0.177456251801939,0.175049603174603,0.597820818916478,"+/+","Eukaryota",1.34862871759091
"Porphyromonas asaccharolytica","Rhizophagus clarus",-0.0781737204826099,0.0961876377032342,0.0081575640339488,0.852075531439132,1.34536307245218,0.178508014350037,0.175992063492064,0.597820818916478,"0/0","Intersect",1.34536307245218
"Anaerostipes hadrus","Colletotrichum salicis",-0.0272769375688455,0.562115014970883,-0.113182485932566,0.00944533951174265,-1.34372255709128,0.179038120231779,0.176289682539683,0.597820818916478,"0/-","Intersect",1.34372255709128
"Pseudobutyrivibrio xylanivorans","Aspergillus rambellii",-0.102073442508121,0.0296605671396406,-0.0161534066134444,0.711931754446282,1.34200428652727,0.179594605801127,0.176537698412698,0.597820818916478,"-/0","Intersect",1.34200428652727
"Prevotella intermedia","Colletotrichum salicis",-0.000862259953864313,0.985382164444851,0.0850057771758495,0.0515816227615675,1.33886710753466,0.180613939350994,0.177331349206349,0.597820818916478,"0/0","Intersect",1.33886710753466
"Anaerostipes hadrus","Adlercreutzia equolifaciens",0.111268859753292,0.017707938304762,0.195157412479601,6.65790539233768e-06,1.33712580933084,0.181181573832996,0.177579365079365,0.597820818916478,"+/+","Bacteria",1.33712580933084
"Bifidobacterium pseudocatenulatum","Trichoderma atroviride",0.0598393085247709,0.203146405517338,-0.0259827834576547,0.552497652926842,-1.3361580443369,0.18149762121352,0.177728174603175,0.597820818916478,"0/0","Intersect",1.3361580443369
"Fusobacterium nucleatum","Streptococcus salivarius",-0.0233765674925762,0.619340162612412,0.0623567753910607,0.15365012875779,1.334899579311,0.181909215498651,0.177827380952381,0.597820818916478,"0/0","Bacteria",1.334899579311
"Lactococcus garvieae","[Candida] arabinofermentans",0.0710201007747061,0.130793135144166,-0.0145623164702668,0.739219636981264,-1.33310455829741,0.182497493718978,0.178224206349206,0.597820818916478,"0/0","Intersect",1.33310455829741
"Streptococcus milleri","Streptococcus thermophilus",0.274843916484237,2.59919152867383e-09,0.193964637983543,7.59565771213389e-06,-1.33216054281981,0.182807439220518,0.178373015873016,0.597820818916478,"+/+","Bacteria",1.33216054281981
"Pichia kudriavzevii","Schizosaccharomyces pombe",0.222686762186096,1.65068798096968e-06,0.139958069655696,0.00130428074774391,-1.33147541234028,0.183032630101162,0.178571428571429,0.597820818916478,"+/+","Eukaryota",1.33147541234028
"Parvimonas micra","Trichoderma atroviride",-0.0483452023180614,0.304012919569792,0.0370540362739406,0.396837989905863,1.32922694914874,0.183773106612585,0.179365079365079,0.597820818916478,"0/0","Intersect",1.32922694914874
"Fusobacterium periodonticum","Streptococcus anginosus",0.100215863803049,0.0327759394669833,0.0152448360660462,0.727471665547515,-1.32694738744083,0.184526087254511,0.179761904761905,0.597820818916478,"+/0","Bacteria",1.32694738744083
