"Gene1","Gene2","CRC_cor","CRC_pVal","adenoma_cor","adenoma_pVal","zScoreDiff","pValDiff","empPVals","pValDiff_adj","Classes","type","abs_zScoreDiff"
"Fusobacterium nucleatum","Streptococcus sp. I-P16",-0.0134038299568137,0.775778556740393,0.145044998038464,0.00656331973380375,2.23335263979676,0.0255256987301101,0.0816216216216216,0.383187133236441,"0/+","Bacteria",2.23335263979676
"Longibaculum sp. KGMB06250","Pneumocystis murina",0.218986314457249,2.47192105273797e-06,0.0631467198923735,0.238670203820551,-2.23167832198293,0.0256362309998857,0.0816576576576577,0.383187133236441,"+/0","Intersect",2.23167832198293
"Dialister pneumosintes","Prevotella intermedia",0.338466772825651,1.24567023362943e-13,0.190778969179606,0.000331437653065869,-2.22963675828088,0.0257715674797609,0.0817657657657658,0.383187133236441,"+/+","Bacteria",2.22963675828088
"Parvimonas micra","Aspergillus rambellii",0.32289864020727,1.77813319623965e-12,0.173980149065402,0.00108239190992299,-2.22819664753801,0.0258674045390526,0.0818378378378378,0.383187133236441,"+/+","Intersect",2.22819664753801
"Fusobacterium nucleatum","Erysiphe pulchra",0.207621963035195,8.18226866239335e-06,0.0521095677791549,0.331023757341063,-2.22002451454428,0.0264171035751094,0.0823423423423423,0.383187133236441,"+/0","Intersect",2.22002451454428
"Clostridium beijerinckii","[Candida] arabinofermentans",0.256947007230552,2.80400014318616e-08,0.103957054002365,0.0519957514174627,-2.21967116556172,0.0264410975472746,0.0823783783783784,0.383187133236441,"+/0","Intersect",2.21967116556172
"Fusobacterium periodonticum","Phytophthora capsici",0.128493970157719,0.00611253769352094,-0.0291926734987376,0.586230090599773,-2.21835975279735,0.0265303130128709,0.0824864864864865,0.383187133236441,"+/0","Intersect",2.21835975279735
"Roseburia intestinalis","Streptococcus sp. FDAARGOS 192",0.135564678287339,0.0038046346201539,-0.0220006097138351,0.681680533212241,-2.21835095943828,0.0265309121020509,0.0824864864864865,0.383187133236441,"+/0","Bacteria",2.21835095943828
"Butyrivibrio proteoclasticus","Rhizophagus clarus",0.241000657208356,2.0175017967361e-07,0.0872557279128983,0.103170174314561,-2.21764287791466,0.0265791918800025,0.0825945945945946,0.383187133236441,"+/0","Intersect",2.21764287791466
"Blautia sp. SC05B48","Streptococcus sp. FDAARGOS 192",0.169620710119581,0.000282836690428612,0.0129470802283717,0.809275088124713,-2.21722687281171,0.0266075921169756,0.0826306306306306,0.383187133236441,"+/0","Bacteria",2.21722687281171
"Lactobacillus ruminis","Naumovozyma dairenensis",0.157420361352934,0.000762772307449033,0.000629223996433704,0.990641353310666,-2.21418613610228,0.0268159771732075,0.0828468468468468,0.383187133236441,"+/0","Intersect",2.21418613610228
"Fusobacterium periodonticum","Cordyceps sp. RAO-2017",0.0865654862661975,0.0653508494775237,-0.0710401163091305,0.184852850225881,-2.21182651195729,0.0269786545052976,0.0831351351351351,0.383187133236441,"0/0","Intersect",2.21182651195729
"Fusobacterium nucleatum","Thielaviopsis punctulata",0.155050375990096,0.000917545499566241,-0.00161018103425298,0.976054303731937,-2.21152709212349,0.0269993579115196,0.0831351351351351,0.383187133236441,"+/0","Intersect",2.21152709212349
"Streptococcus salivarius","Trichoderma atroviride",-0.00819907015917204,0.861691652622497,0.148298412996816,0.00543804541165671,2.2070190955174,0.0273127252959014,0.0833873873873874,0.383187133236441,"0/+","Intersect",2.2070190955174
"Rhizophagus clarus","Paracoccidioides brasiliensis",0.165807604919931,0.000388528418595824,0.00998739640155102,0.852301010892238,-2.20373550894733,0.0275429503740314,0.0835675675675676,0.383187133236441,"+/0","Eukaryota",2.20373550894733
"Roseburia intestinalis","Clostridium beijerinckii",0.195486734139859,2.73664660677131e-05,0.341048162511126,5.55799850587846e-11,2.20202204667185,0.0276637511837933,0.0836756756756757,0.383187133236441,"+/+","Bacteria",2.20202204667185
"Lactococcus garvieae","Ruminococcus bicirculans",-0.00710521768999753,0.879993560387799,0.149011644718331,0.00521584807840281,2.20191369874793,0.0276714051575626,0.0836756756756757,0.383187133236441,"0/+","Bacteria",2.20191369874793
"Roseburia intestinalis","Erysiphe pulchra",0.00283808935464647,0.95191242912951,0.158501837724528,0.00294415744838372,2.19878565991717,0.0278931666339051,0.0838558558558559,0.383187133236441,"0/+","Intersect",2.19878565991717
"[Candida] arabinofermentans","Choanephora cucurbitarum",0.0558961998536499,0.234580623991089,0.209282998976194,7.97687261271385e-05,2.19115921445493,0.0284402728988054,0.0843603603603604,0.384579024128091,"0/+","Eukaryota",2.19115921445493
"Blautia sp. SC05B48","Streptococcus thermophilus",0.24116770894204,1.97760237297118e-07,0.0896645788033463,0.0939646677693164,-2.18612705054873,0.0288063114416906,0.0846126126126126,0.38481709391681,"+/0","Bacteria",2.18612705054873
"Romboutsia ilealis","Streptococcus sp. A12",0.251397989397297,5.65830222676311e-08,0.100831650274327,0.0595048785216152,-2.18082744674321,0.0291961816761926,0.0850450450450451,0.384963632142773,"+/0","Bacteria",2.18082744674321
"Anaerostipes hadrus","Streptococcus sp. HSISS1",0.137645888227418,0.00329513598004638,-0.0171791876245041,0.748765872718111,-2.18050525698532,0.0292200295836702,0.0850450450450451,0.384963632142773,"+/0","Bacteria",2.18050525698532
"Lipomyces starkeyi","Coniochaeta ligniaria",0.0772054825360264,0.100391938894784,-0.0779094609348819,0.145793849577605,-2.17659846164483,0.0295105400600058,0.0852612612612613,0.385036385276085,"0/0","Eukaryota",2.17659846164483
"Bifidobacterium longum","Edhazardia aedis",0.00919376353584108,0.84511258199312,0.162054858238297,0.00235755476967725,2.16084578884559,0.0307072536937514,0.0865225225225225,0.38903215298898,"0/+","Intersect",2.16084578884559
"Pneumocystis murina","Pichia kudriavzevii",0.121069870588059,0.00982119609306853,-0.0323992476542181,0.545760729277052,-2.15769531775963,0.0309515282376238,0.0868108108108108,0.38903215298898,"+/0","Eukaryota",2.15769531775963
"Longibaculum sp. KGMB06250","Streptococcus thermophilus",0.216498551264686,3.23028365523115e-06,0.0658121449191409,0.219386966273826,-2.15762331086077,0.0309571307981035,0.0868108108108108,0.38903215298898,"+/0","Bacteria",2.15762331086077
"Longibaculum sp. KGMB06250","Streptococcus sp. I-G2",0.200570730632569,1.66485213943801e-05,0.049355428847383,0.357252214806566,-2.15565506306859,0.0311106095181308,0.0869549549549549,0.38903215298898,"+/0","Bacteria",2.15565506306859
"Parvimonas micra","Porphyromonas asaccharolytica",0.16235415731099,0.000514951566448429,0.010104785826215,0.85058522344769,-2.15239129497127,0.0313665487395397,0.0872432432432432,0.389268994497902,"+/0","Bacteria",2.15239129497127
"Streptococcus sp. I-P16","Colletotrichum fioriniae",0.0354247796608203,0.451473315830484,0.186687228979353,0.000446390701293709,2.14909245911008,0.0316270714131979,0.0874594594594595,0.389268994497902,"0/+","Intersect",2.14909245911008
"Clostridium beijerinckii","Streptococcus sp. A12",0.196703579678418,2.43252208980138e-05,0.0460041644957441,0.390873339214346,-2.14631291651371,0.0318480217712636,0.0877477477477478,0.389268994497902,"+/0","Bacteria",2.14631291651371
"Rhizophagus irregularis","Colletotrichum salicis",-0.105173245422605,0.0250263417034371,0.0475603369822631,0.375029621137257,2.1448482086725,0.0319649852887659,0.0878558558558559,0.389268994497902,"-/0","Eukaryota",2.1448482086725
"Bifidobacterium bifidum","Bifidobacterium longum",0.173199365237677,0.000208658831791775,0.316035813357343,1.47551704188231e-09,2.13243941726726,0.0329707398851786,0.0887207207207207,0.389268994497902,"+/+","Bacteria",2.13243941726726
"Hyaloscypha variabilis","Schizosaccharomyces pombe",0.178362709082013,0.000133113609456892,0.0282813126599903,0.59797995350622,-2.12863659015014,0.0332843387706853,0.0890810810810811,0.389268994497902,"+/0","Eukaryota",2.12863659015014
"Anaerostipes hadrus","Albugo candida",0.244805453654415,1.27541255778851e-07,0.0976254706500931,0.0681170891573077,-2.12779546129818,0.0333540458503757,0.0891531531531532,0.389268994497902,"+/0","Intersect",2.12779546129818
"Colletotrichum fioriniae","Hyaloscypha variabilis",0.142741727242978,0.00229850502020534,-0.00773490228810268,0.885349436645074,-2.12101904372756,0.0339201998589579,0.0895495495495496,0.389268994497902,"+/0","Eukaryota",2.12101904372756
"Erysiphe pulchra","Colletotrichum fioriniae",-0.107347848649617,0.0221609167778034,0.0436049272862391,0.416079269618815,2.12014221699875,0.0339940536287784,0.0895495495495496,0.389268994497902,"-/0","Eukaryota",2.12014221699875
"Streptococcus sp. A12","Streptococcus sp. FDAARGOS 192",0.443681944923295,0,0.31459813489809,1.76563075271474e-09,-2.1169183099652,0.0342667814174865,0.0896936936936937,0.389268994497902,"+/+","Bacteria",2.1169183099652
"Lactobacillus ruminis","Pichia kudriavzevii",0.0795589731780363,0.0904180741564153,0.226658228351445,1.86003136790625e-05,2.11371092654248,0.034539964696109,0.090018018018018,0.389268994497902,"0/+","Intersect",2.11371092654248
"Porphyromonas asaccharolytica","Lipomyces starkeyi",-0.0431341503806068,0.359161312160274,0.107138797887752,0.0451792497065224,2.11057543644196,0.0348088208327088,0.0902342342342342,0.389268994497902,"0/+","Intersect",2.11057543644196
"Streptococcus sp. I-G2","Colletotrichum fioriniae",0.037312839183466,0.427708249366783,0.185811236711803,0.000475392639660122,2.10990886596421,0.0348662064452894,0.0903423423423423,0.389268994497902,"0/+","Intersect",2.10990886596421
"Streptococcus sp. JS71","Tuber magnatum",0.179001955793763,0.000125797651662651,0.030292821024773,0.572190029647567,-2.10969051044485,0.03488502241288,0.0903423423423423,0.389268994497902,"+/0","Intersect",2.10969051044485
"Pseudobutyrivibrio xylanivorans","Erysiphe pulchra",-0.0899046562878085,0.0555920160451988,0.0604242064475006,0.25956498966615,2.10964357592653,0.0348890679508344,0.0903423423423423,0.389268994497902,"0/0","Intersect",2.10964357592653
"Blautia sp. SC05B48","Streptococcus sp. I-P16",0.209395352658319,6.81712999250905e-06,0.0618256862757342,0.248656459171127,-2.10947936229129,0.0349032255580104,0.0903423423423423,0.389268994497902,"+/0","Bacteria",2.10947936229129
"Fusobacterium nucleatum","Streptococcus sp. HSISS2",-0.0187889604688674,0.689691949548816,0.130472308617065,0.0145806243363555,2.10075815447169,0.0356622014754554,0.0909189189189189,0.389268994497902,"0/+","Bacteria",2.10075815447169
"Longibaculum sp. KGMB06250","Pichia kudriavzevii",0.221827818959622,1.8140142312717e-06,0.0754275455222092,0.159107764269156,-2.10069022138316,0.03566816827575,0.0909189189189189,0.389268994497902,"+/0","Intersect",2.10069022138316
"Prevotella intermedia","Erysiphe pulchra",-0.0386308257217961,0.411557963936002,-0.186166958200327,0.000463410732114422,-2.09658516425059,0.0360303137140448,0.0911351351351351,0.389268994497902,"0/-","Intersect",2.09658516425059
"Bifidobacterium angulatum","Alistipes sp. 3BBH6",0.166839283621854,0.00035678513114723,0.0187473203860543,0.726709244138079,-2.0958942269889,0.0360915749520523,0.0912432432432432,0.389268994497902,"+/0","Bacteria",2.0958942269889
"Pseudocercospora musae","Hyaloscypha variabilis",0.170300981690215,0.000267070444841533,0.0225247896783881,0.674524876904149,-2.09286745139724,0.036360988502401,0.0913873873873874,0.389268994497902,"+/0","Eukaryota",2.09286745139724
"Streptococcus sp. I-G2","Tuber magnatum",0.178083156729599,0.000136436960825659,0.0306476525332025,0.567695845655684,-2.09142632356963,0.036489864533081,0.0914594594594595,0.389268994497902,"+/0","Intersect",2.09142632356963
"Parvimonas micra","Pseudocercospora musae",-0.0797906617725939,0.0894807560691087,0.0684264299819605,0.201581390443537,2.07950974351759,0.0375705231831042,0.0927207207207207,0.39299686266589,"0/0","Intersect",2.07950974351759
"Romboutsia ilealis","Trichoderma atroviride",-0.0285726017608376,0.543685051481293,0.118761525714349,0.0263005479864935,2.07125945881113,0.038334555734083,0.0932972972972973,0.39299686266589,"0/+","Intersect",2.07125945881113
"Bifidobacterium catenulatum","Hyaloscypha variabilis",0.117269215004612,0.0124041950898088,-0.0299498491551311,0.576549934475808,-2.06936946627282,0.0385114295032533,0.0933693693693694,0.39299686266589,"+/0","Intersect",2.06936946627282
"Bifidobacterium longum","Hyaloscypha variabilis",0.114860849584583,0.014335918651236,-0.0322715861912983,0.547345180596771,-2.06772728098899,0.0386656750747939,0.0934054054054054,0.39299686266589,"+/0","Intersect",2.06772728098899
"Prevotella intermedia","[Candida] arabinofermentans",-0.080821289595575,0.0854053608357919,-0.224482311256727,2.24640291301981e-05,-2.06381396710497,0.0390353582780017,0.0938378378378378,0.39299686266589,"0/-","Intersect",2.06381396710497
"Dialister pneumosintes","Streptococcus anginosus",0.149852356403176,0.00136361980472333,0.0038256297220261,0.943146892031356,-2.06087858019898,0.0393146252707735,0.0941981981981982,0.39299686266589,"+/0","Bacteria",2.06087858019898
"Fusobacterium nucleatum","Pseudobutyrivibrio xylanivorans",-0.0711048769562654,0.130333050512885,0.0757472347993745,0.157343162130342,2.06023344177701,0.0393762293486669,0.0941981981981982,0.39299686266589,"0/0","Bacteria",2.06023344177701
"Parvimonas micra","Leucoagaricus sp. SymC.cos",-0.0616371667020798,0.18987591435863,0.0850063530777987,0.112397459264918,2.05756876597216,0.0396315474969607,0.0944144144144144,0.39299686266589,"0/0","Intersect",2.05756876597216
"Anaerostipes hadrus","Porphyromonas asaccharolytica",0.0253587013315141,0.589940712522328,-0.120910171924938,0.0236828379434249,-2.05674728158848,0.0397105415126318,0.0944864864864865,0.39299686266589,"0/-","Bacteria",2.05674728158848
"Sphaerulina musiva","Cordyceps sp. RAO-2017",-0.0489982291178117,0.297519968553758,0.0973842989061897,0.0688041949939262,2.05482418265998,0.0398959895731157,0.0945945945945946,0.39299686266589,"0/0","Eukaryota",2.05482418265998
"Fusobacterium periodonticum","Rhizophagus clarus",-0.075565202545232,0.107846225331242,0.0707937653121129,0.186384499691771,2.05329074576945,0.0400443878557976,0.0947387387387387,0.39299686266589,"0/0","Intersect",2.05329074576945
"Streptococcus sp. JS71","Colletotrichum fioriniae",0.0314341607502559,0.50407294834453,0.176035317229743,0.000941654853390261,2.0507953828016,0.0402868773986719,0.0948468468468468,0.39299686266589,"0/+","Intersect",2.0507953828016
"Streptococcus sp. HSISS3","Lipomyces starkeyi",0.134923219249229,0.00397547647710605,-0.0105471056064155,0.844126578916599,-2.04876169105478,0.0404854234736094,0.094990990990991,0.39299686266589,"+/0","Intersect",2.04876169105478
"Streptococcus equinus","Pichia kudriavzevii",0.191117994389326,4.15262298871788e-05,0.0481230202903746,0.369399497297038,-2.03529781113575,0.0418209162914474,0.0961801801801802,0.395014214258435,"+/0","Intersect",2.03529781113575
"Trichoderma atroviride","Paracoccidioides brasiliensis",0.0673456149458819,0.151965731012486,0.209353839141716,7.93152923770357e-05,2.03124637096701,0.0422300085848755,0.0965405405405405,0.395014214258435,"0/+","Eukaryota",2.03124637096701
"Streptococcus sp. HSISS3","Tuber magnatum",0.11048031990799,0.0185347917093814,-0.0340945415772305,0.52493707456254,-2.03115033207702,0.0422397470010144,0.0965405405405405,0.395014214258435,"+/0","Intersect",2.03115033207702
"Butyrivibrio proteoclasticus","Edhazardia aedis",0.263352049141549,1.22139485192463e-08,0.124364111584705,0.0199461952818512,-2.02631435621189,0.0427325810202843,0.0969009009009009,0.395014214258435,"+/+","Intersect",2.02631435621189
"Bifidobacterium catenulatum","Tuber magnatum",0.088182273080541,0.0604628936696043,-0.0561992016833793,0.294427436636217,-2.02596172183884,0.0427687073782545,0.096972972972973,0.395014214258435,"0/0","Intersect",2.02596172183884
"Erysiphe pulchra","Cordyceps sp. RAO-2017",-0.0873386870892098,0.0629741940767723,0.0568063832065284,0.28923362843215,2.022586657392,0.0431157809635075,0.0971531531531531,0.395014214258435,"0/0","Eukaryota",2.022586657392
"Prevotella intermedia","Rhizophagus irregularis",-0.0519752505435902,0.269096734146908,-0.193845526541104,0.000264076287101789,-2.02088164039932,0.0432920188822093,0.0972612612612613,0.395014214258435,"0/-","Intersect",2.02088164039932
"Parvimonas micra","Colletotrichum fioriniae",-0.065486444562064,0.163623824141428,0.0784818246098539,0.142847549452882,2.01970835379816,0.0434136480779219,0.0974054054054054,0.395014214258435,"0/0","Intersect",2.01970835379816
"Roseburia intestinalis","Streptococcus sp. HSISS1",0.122396555376022,0.00903915610081985,-0.0210974139356908,0.694077015538408,-2.01816795830845,0.0435737719612492,0.0975855855855856,0.395014214258435,"+/0","Bacteria",2.01816795830845
"Fusobacterium nucleatum","Streptococcus sp. HSISS1",-0.02412519568228,0.608161390195663,0.119213074884858,0.0257306523817475,2.01534898892431,0.0438680952906847,0.0978738738738739,0.395014214258435,"0/+","Bacteria",2.01534898892431
"Ruminococcus bicirculans","Pneumocystis murina",0.15911056920284,0.000667560252926025,0.0168425499360707,0.753528377742164,-2.01139045241544,0.0442842310254598,0.0980900900900901,0.395014214258435,"+/0","Intersect",2.01139045241544
"Colletotrichum salicis","Baudoinia panamericana",-0.0384610317774584,0.413618107667193,0.104532003461461,0.0507041732092823,2.00810487702605,0.0446321481308684,0.0982702702702703,0.395014214258435,"0/0","Eukaryota",2.00810487702605
"Streptococcus sp. A12","Paracoccidioides brasiliensis",0.119634809613979,0.0107342456250348,-0.0231276626370988,0.666331094809461,-2.00736316608689,0.044711007833971,0.0983783783783784,0.395014214258435,"+/0","Intersect",2.00736316608689
"Bifidobacterium longum","Rhizophagus irregularis",-0.0145355873674548,0.757415649498345,0.128028937669084,0.0165523144342372,2.00637908704736,0.0448158178278468,0.0984144144144144,0.395014214258435,"0/+","Intersect",2.00637908704736
"Romboutsia ilealis","Schizosaccharomyces pombe",0.113753434574891,0.0153096566843067,-0.0288397590597309,0.590767442121522,-2.00390953646281,0.0450797518149259,0.0985585585585586,0.395014214258435,"+/0","Intersect",2.00390953646281
"Clostridium beijerinckii","Streptococcus sp. FDAARGOS 192",0.163829503702858,0.000456871706288053,0.0223820643591905,0.67647037272612,-2.00163826121953,0.045323650858433,0.098954954954955,0.395778398544895,"+/0","Bacteria",2.00163826121953
"Pseudobutyrivibrio xylanivorans","Tuber magnatum",0.203848444753502,1.2003215781764e-05,0.0641420485834682,0.231334621793703,-1.99576859113492,0.0459591170955909,0.0992792792792793,0.396251751868248,"+/0","Intersect",1.99576859113492
"Prevotella intermedia","Tuber magnatum",-0.0321455443122121,0.494466360147928,-0.172532235223552,0.00119290897146906,-1.99022916114292,0.046565697367327,0.0998198198198198,0.396330550809075,"0/-","Intersect",1.99022916114292
"Blautia sp. SC05B48","Moniliophthora perniciosa",-0.058204633184731,0.215785471182412,0.0834124813702713,0.119319141690114,1.9868463961281,0.0469394213509282,0.100036036036036,0.396330550809075,"0/0","Intersect",1.9868463961281
"Butyrivibrio proteoclasticus","Tuber magnatum",0.168829963653187,0.000302254445200267,0.0287427082641542,0.592018019540836,-1.98452433856356,0.0471974176067162,0.100216216216216,0.396330550809075,"+/0","Intersect",1.98452433856356
"Streptococcus milleri","Pneumocystis murina",-0.029929300017056,0.524713646190272,0.111214785465061,0.0375575938407691,1.98317383578144,0.0473480153760519,0.10036036036036,0.396330550809075,"0/+","Intersect",1.98317383578144
"Fusobacterium nucleatum","Streptococcus sp. HSISS3",-0.0193472992461389,0.680969684635097,0.121640870810585,0.0228454502795732,1.98290681464183,0.047377839333752,0.100432432432432,0.396330550809075,"0/+","Bacteria",1.98290681464183
"Aspergillus rambellii","Paracoccidioides brasiliensis",-0.0677537479966184,0.149493001649491,0.0734313909835269,0.170464676680833,1.98046443733432,0.0476513655754796,0.100684684684685,0.396330550809075,"0/0","Eukaryota",1.98046443733432
"Blautia sp. SC05B48","Hyaloscypha variabilis",0.189246888448993,4.95061542755693e-05,0.0502853311543009,0.348254397600044,-1.97775709217623,0.0479561161385007,0.101081081081081,0.396330550809075,"+/0","Intersect",1.97775709217623
"Porphyromonas asaccharolytica","Erysiphe pulchra",0.0505476457187398,0.282486395259921,-0.0903892743317182,0.0913273825058407,-1.97774629967516,0.0479573342592592,0.101081081081081,0.396330550809075,"0/0","Intersect",1.97774629967516
"Gemella morbillorum","Streptococcus sp. I-G2",0.0290935340337864,0.536360531623998,0.168684311473221,0.00153898029223898,1.97750776633563,0.0479842635185741,0.101153153153153,0.396330550809075,"0/+","Bacteria",1.97750776633563
"Sphaerulina musiva","Leucoagaricus sp. SymC.cos",-0.106097220073252,0.0237719539044328,0.0341330533285298,0.524468774750445,1.96958099849309,0.0488864111312655,0.101621621621622,0.397356787518183,"-/0","Eukaryota",1.96958099849309
"Aspergillus kawachii","Colletotrichum salicis",-0.0738340177306128,0.116180405089646,0.0663845917772356,0.21539506916901,1.96687327108431,0.0491978227175424,0.10209009009009,0.398378860995206,"0/0","Eukaryota",1.96687327108431
"Parvimonas micra","Edhazardia aedis",-0.0329605338998779,0.483581736118919,0.106766179357882,0.0459366023411236,1.96261798474241,0.0496905793708104,0.102486486486486,0.399116124143081,"0/+","Intersect",1.96261798474241
"Parvimonas micra","Butyrivibrio proteoclasticus",-0.052036892971263,0.268528530132351,0.0874677614984631,0.102332253087608,1.95741773475434,0.050298375080709,0.103063063063063,0.399967749886618,"0/0","Bacteria",1.95741773475434
"Butyrivibrio proteoclasticus","Rhizophagus irregularis",0.242158758467905,1.7560751741641e-07,0.107683100165818,0.0440918049121379,-1.9460472122106,0.0516490686581166,0.104108108108108,0.399967749886618,"+/+","Intersect",1.9460472122106
"Albugo candida","Baudoinia panamericana",0.00981082378485805,0.834861490326982,0.147441825276443,0.00571612510912245,1.94253807742301,0.0520719949514134,0.104468468468468,0.399967749886618,"0/+","Eukaryota",1.94253807742301
"Pichia kudriavzevii","Thielaviopsis punctulata",-0.0550953520200189,0.241363471019522,0.0833414049895303,0.119635381350975,1.94216153393142,0.0521175481496955,0.104540540540541,0.399967749886618,"0/0","Eukaryota",1.94216153393142
"Longibaculum sp. KGMB06250","Erysiphe pulchra",-0.0743609806744533,0.113591780535205,0.0640805531441648,0.231783169201039,1.94188997371653,0.0521504214419449,0.104576576576577,0.399967749886618,"0/0","Intersect",1.94188997371653
"Erysiphe pulchra","Schizosaccharomyces pombe",-0.0868922054870033,0.0643377400320309,0.051446649713181,0.337220699992592,1.94100798445255,0.0522573089068879,0.104648648648649,0.399967749886618,"0/0","Eukaryota",1.94100798445255
"Bifidobacterium angulatum","Bifidobacterium bifidum",0.0109212594852207,0.816485435315101,0.148190809692993,0.00547229644657365,1.93770894298779,0.0526587422556833,0.104900900900901,0.399967749886618,"0/+","Bacteria",1.93770894298779
"Gemella morbillorum","Baudoinia panamericana",-0.0436769908856748,0.353140353945355,0.0943025945013737,0.0780934703120955,1.93658885122971,0.0527956218621087,0.104936936936937,0.399967749886618,"0/0","Intersect",1.93658885122971
"Dialister pneumosintes","Colletotrichum salicis",-0.0319200535147677,0.497500806898348,0.105932349647775,0.0476700065579543,1.93622124769291,0.0528406092156022,0.105009009009009,0.399967749886618,"0/+","Intersect",1.93622124769291
"Streptococcus salivarius","Escherichia coli",-3.68358682009611e-05,0.999375489221722,0.136908846765221,0.0103398241651429,1.92990062821101,0.0536191515814066,0.105585585585586,0.399967749886618,"0/+","Bacteria",1.92990062821101
"Erysiphe pulchra","Naumovozyma dairenensis",-0.0655289726597537,0.163349845390072,0.0718851637947291,0.179669362968031,1.92740146440153,0.0539296172740613,0.10572972972973,0.399967749886618,"0/0","Eukaryota",1.92740146440153
"Pichia kudriavzevii","Edhazardia aedis",0.214688255219637,3.91696517665352e-06,0.0805503547303425,0.132577981511203,-1.92352738026677,0.0544138512838364,0.106162162162162,0.399967749886618,"+/0","Eukaryota",1.92352738026677
"Porphyromonas asaccharolytica","Trichoderma atroviride",-0.0590617436463294,0.209089763975509,0.0778884245382252,0.145903012448623,1.92102528899341,0.0547285193633893,0.106486486486486,0.399967749886618,"0/0","Intersect",1.92102528899341
"Streptococcus thermophilus","Pseudocercospora musae",0.139865102492698,0.00282078411314157,0.00403104776726256,0.940099722822944,-1.91514145554195,0.0554744662322636,0.107279279279279,0.399967749886618,"+/0","Intersect",1.91514145554195
"Anaerostipes hadrus","Streptococcus sp. HSISS2",0.120291985189194,0.0103071772642176,-0.015776714294041,0.768667933664098,-1.91371863479934,0.0556561166924288,0.107423423423423,0.399967749886618,"+/0","Bacteria",1.91371863479934
"Albugo candida","Phytopythium vexans",-0.0368265203912748,0.433759137901986,0.0993222338577376,0.0634402238334872,1.91145909943867,0.0559456080964232,0.107495495495496,0.399967749886618,"0/0","Eukaryota",1.91145909943867
"Dialister pneumosintes","Leucoagaricus sp. SymC.cos",0.0630356017830531,0.180002316919276,0.196531138920451,0.00021580945777111,1.90457607106724,0.0568351995454385,0.108216216216216,0.399967749886618,"0/+","Intersect",1.90457607106724
"Longibaculum sp. KGMB06250","Moniliophthora perniciosa",-0.0336818574712096,0.474057235241719,0.10167692416936,0.0573906325062459,1.90067796714774,0.0573442061839096,0.108612612612613,0.399967749886618,"0/0","Intersect",1.90067796714774
"Roseburia intestinalis","Streptococcus sp. HSISS2",0.102504297825486,0.0289753733328793,-0.0328014559374584,0.540783638244509,-1.90004375908988,0.0574273772940511,0.108648648648649,0.399967749886618,"+/0","Bacteria",1.90004375908988
"Butyrivibrio proteoclasticus","Streptococcus milleri",0.102766898786464,0.0285644526443951,-0.0324011995058055,0.545736521751139,-1.8981492214493,0.0576764277215678,0.108756756756757,0.399967749886618,"+/0","Bacteria",1.8981492214493
"Moniliophthora perniciosa","Pseudocercospora musae",-0.0314378670058515,0.504022645650865,0.103702401509124,0.0525765023569869,1.89788685880877,0.057710987830137,0.108756756756757,0.399967749886618,"0/0","Eukaryota",1.89788685880877
"Gemella morbillorum","Butyrivibrio proteoclasticus",-0.00761098249597753,0.871522749554664,0.127193453870221,0.0172780754241812,1.89750097406543,0.057761850349588,0.108792792792793,0.399967749886618,"0/+","Bacteria",1.89750097406543
"Streptococcus sp. HSISS2","Lipomyces starkeyi",0.151020386883221,0.00124880560436624,0.0167077357947396,0.755438262859479,-1.89719210820863,0.0578025880421616,0.108864864864865,0.399967749886618,"+/0","Intersect",1.89719210820863
"Lactobacillus ruminis","Lipomyces starkeyi",-0.0134209527953122,0.775499774661658,0.121418303792164,0.0230977588651644,1.89672828578207,0.0578638085025521,0.108900900900901,0.399967749886618,"0/+","Intersect",1.89672828578207
"Escherichia coli","Phytophthora capsici",-0.00587875896654818,0.900589972027408,0.128665834030079,0.0160171066345731,1.89420409457256,0.0581979248486644,0.109009009009009,0.399967749886618,"0/+","Intersect",1.89420409457256
"Butyrivibrio proteoclasticus","Thielaviopsis punctulata",-0.135679545126933,0.00377475331815891,-0.00140047709570607,0.979172143198744,1.89223154566853,0.0584601370368198,0.109225225225225,0.399967749886618,"-/0","Intersect",1.89223154566853
"Anaerostipes hadrus","Schizosaccharomyces pombe",0.163855809914969,0.000455893703241284,0.0304425010298525,0.570292178258485,-1.88905918657163,0.0588838984370014,0.10972972972973,0.399967749886618,"+/0","Intersect",1.88905918657163
"Bifidobacterium bifidum","Alistipes sp. 3BBH6",-0.0515651125107291,0.27289822030737,0.0827464036484485,0.122308420246067,1.88419281207832,0.0595388994771817,0.110234234234234,0.399967749886618,"0/0","Bacteria",1.88419281207832
"Streptococcus equinus","Albugo candida",0.147884191101872,0.00157924742932591,0.0146733633718796,0.784433383459845,-1.88076578631289,0.0600037862034078,0.110522522522523,0.399967749886618,"+/0","Intersect",1.88076578631289
"Phytopythium vexans","Choanephora cucurbitarum",0.0895308701077842,0.0566204287887246,-0.0444597616589541,0.406990911453266,-1.88017943276093,0.0600836276702978,0.110594594594595,0.399967749886618,"0/0","Eukaryota",1.88017943276093
"Sphaerulina musiva","Lipomyces starkeyi",-0.127384101252414,0.00657164391011422,0.0059741350146309,0.911325323805387,1.87729132030426,0.0604781771899706,0.111027027027027,0.399967749886618,"-/0","Eukaryota",1.87729132030426
