"","Feature1","Feature2","rho","pvalue"
"837","Pseudocercospora musae","[Candida] arabinofermentans",0.368091056476855,4.44089209850063e-16
"838","Cordyceps sp. RAO-2017","[Candida] arabinofermentans",-0.0267442975089502,0.56977775577212
"839","Rhizophagus clarus","[Candida] arabinofermentans",0.566931466876036,0
"840","Pichia kudriavzevii","[Candida] arabinofermentans",0.390852482698327,0
"841","Paracoccidioides brasiliensis","[Candida] arabinofermentans",0.264627580022743,1.03233976922468e-08
"842","Albugo candida","[Candida] arabinofermentans",0.306204814236439,2.60698129750381e-11
"843","Lipomyces starkeyi","[Candida] arabinofermentans",0.119698051459874,0.0106924764491936
"844","Naumovozyma dairenensis","[Candida] arabinofermentans",0.414327423604782,0
"845","Phytopythium vexans","[Candida] arabinofermentans",-0.0292018452125813,0.534843870805074
"846","Aspergillus ochraceoroseus","[Candida] arabinofermentans",0.0334293299546968,0.477379920370294
"847","Colletotrichum fioriniae","[Candida] arabinofermentans",0.100961237904378,0.0314938295867098
"848","Coniochaeta ligniaria","[Candida] arabinofermentans",0.0711764881266296,0.129945389113388
"849","Leucoagaricus sp. SymC.cos","[Candida] arabinofermentans",0.363984371668825,1.11022302462516e-15
"850","Colletotrichum salicis","[Candida] arabinofermentans",0.0380953877059137,0.418075145214107
"859","Aspergillus rambellii","Baudoinia panamericana",-0.0323112252569323,0.492243081275716
"860","Rhizophagus irregularis","Baudoinia panamericana",0.149570002888555,0.00139279365098099
"861","Moniliophthora perniciosa","Baudoinia panamericana",0.0620081983019466,0.187218315740663
"862","Erysiphe pulchra","Baudoinia panamericana",0.0823580480551627,0.0796076858696777
"863","Sphaerulina musiva","Baudoinia panamericana",0.0366018029582519,0.436571700387637
"864","Phytophthora capsici","Baudoinia panamericana",0.0435229210501259,0.354842730226177
"865","Trichophyton mentagrophytes","Baudoinia panamericana",0.00918739923320254,0.845218450251342
"866","Aspergillus kawachii","Baudoinia panamericana",0.127360383584674,0.00658178354512318
"867","Pneumocystis murina","Baudoinia panamericana",0.082553354105707,0.0788942591130031
"868","Debaryomyces hansenii","Baudoinia panamericana",0.1118227164789,0.0171466059975673
"869","Trichoderma atroviride","Baudoinia panamericana",0.312354582430727,9.88542581126239e-12
"870","Pseudocercospora musae","Baudoinia panamericana",0.372928824537775,2.22044604925031e-16
"871","Cordyceps sp. RAO-2017","Baudoinia panamericana",0.0441193546949593,0.348281177131126
"872","Rhizophagus clarus","Baudoinia panamericana",0.345946581935729,3.28626015289046e-14
"873","Pichia kudriavzevii","Baudoinia panamericana",0.275242329220215,2.46020004368575e-09
"874","Paracoccidioides brasiliensis","Baudoinia panamericana",0.187725598204928,5.70404773503341e-05
"875","Albugo candida","Baudoinia panamericana",0.251348563913841,5.69337466060915e-08
"876","Lipomyces starkeyi","Baudoinia panamericana",0.21870103523107,2.54934861132483e-06
"877","Naumovozyma dairenensis","Baudoinia panamericana",0.284854387669687,6.3593574850529e-10
"878","Phytopythium vexans","Baudoinia panamericana",0.165523031975755,0.000397736290374873
"879","Aspergillus ochraceoroseus","Baudoinia panamericana",-0.0473450463531276,0.314137868884957
"880","Colletotrichum fioriniae","Baudoinia panamericana",0.25024507831638,6.53337379752372e-08
"881","Coniochaeta ligniaria","Baudoinia panamericana",0.0911354071723999,0.0523148416295367
"882","Leucoagaricus sp. SymC.cos","Baudoinia panamericana",0.413119552501645,0
"883","Colletotrichum salicis","Baudoinia panamericana",0.0354668991189107,0.450935166000363
"884","[Candida] arabinofermentans","Baudoinia panamericana",0.352973752623664,9.10382880192628e-15
"892","Aspergillus rambellii","Hyaloscypha variabilis",-0.0322292813526002,0.493342021241399
"893","Rhizophagus irregularis","Hyaloscypha variabilis",0.14596690761466,0.00181897264456765
"894","Moniliophthora perniciosa","Hyaloscypha variabilis",0.0633938069321404,0.177535507406672
"895","Erysiphe pulchra","Hyaloscypha variabilis",0.0658384647123452,0.161366378149384
"896","Sphaerulina musiva","Hyaloscypha variabilis",0.0457107848244762,0.331152399311508
"897","Phytophthora capsici","Hyaloscypha variabilis",0.0805436125271583,0.0864883683558806
"898","Trichophyton mentagrophytes","Hyaloscypha variabilis",-0.000881698457332264,0.985052662792399
"899","Aspergillus kawachii","Hyaloscypha variabilis",0.097198999617531,0.0384298187806047
"900","Pneumocystis murina","Hyaloscypha variabilis",0.11773178246907,0.0120606789278579
"901","Debaryomyces hansenii","Hyaloscypha variabilis",0.223715771348295,1.47353873725109e-06
"902","Trichoderma atroviride","Hyaloscypha variabilis",0.248080297331982,8.54218580315091e-08
"903","Pseudocercospora musae","Hyaloscypha variabilis",0.370395360102744,4.44089209850063e-16
"904","Cordyceps sp. RAO-2017","Hyaloscypha variabilis",0.0745072064790827,0.112881552987786
"905","Rhizophagus clarus","Hyaloscypha variabilis",0.312539885938958,9.59765600327955e-12
"906","Pichia kudriavzevii","Hyaloscypha variabilis",0.146627203645029,0.00173288718277775
"907","Paracoccidioides brasiliensis","Hyaloscypha variabilis",0.18048285990638,0.000110274504362184
"908","Albugo candida","Hyaloscypha variabilis",0.270079222058684,4.98090502176751e-09
"909","Lipomyces starkeyi","Hyaloscypha variabilis",0.198889333090109,1.9650260163484e-05
"910","Naumovozyma dairenensis","Hyaloscypha variabilis",0.260612841661358,1.74740368841242e-08
"911","Phytopythium vexans","Hyaloscypha variabilis",0.14962206740367,0.00138737138054013
"912","Aspergillus ochraceoroseus","Hyaloscypha variabilis",-0.0760882493531208,0.105423225690529
"913","Colletotrichum fioriniae","Hyaloscypha variabilis",0.182198039437588,9.45501522022774e-05
"914","Coniochaeta ligniaria","Hyaloscypha variabilis",0.0467984971821364,0.319763135450095
"915","Leucoagaricus sp. SymC.cos","Hyaloscypha variabilis",0.282371320659386,9.06490216223688e-10
"916","Colletotrichum salicis","Hyaloscypha variabilis",0.0336256619070168,0.474795542829507
"917","[Candida] arabinofermentans","Hyaloscypha variabilis",0.245903846714886,1.11567596938755e-07
"918","Baudoinia panamericana","Hyaloscypha variabilis",0.363963853633311,1.11022302462516e-15
"925","Aspergillus rambellii","Schizosaccharomyces pombe",-0.0429712423702563,0.360980690158636
"926","Rhizophagus irregularis","Schizosaccharomyces pombe",0.247363320228507,9.33023622806672e-08
"927","Moniliophthora perniciosa","Schizosaccharomyces pombe",0.101458226448525,0.0306629973991845
"928","Erysiphe pulchra","Schizosaccharomyces pombe",0.0368959802924269,0.43289189492056
"929","Sphaerulina musiva","Schizosaccharomyces pombe",0.0124878534832732,0.79073295560619
"930","Phytophthora capsici","Schizosaccharomyces pombe",-0.0189365438074485,0.687382373389189
"931","Trichophyton mentagrophytes","Schizosaccharomyces pombe",-0.043589091714657,0.354110953705123
"932","Aspergillus kawachii","Schizosaccharomyces pombe",0.172572516027311,0.000220173214774411
"933","Pneumocystis murina","Schizosaccharomyces pombe",0.205166056629137,1.0508356814265e-05
"934","Debaryomyces hansenii","Schizosaccharomyces pombe",0.199897025109267,1.77948428297103e-05
"935","Trichoderma atroviride","Schizosaccharomyces pombe",0.241733812472208,1.84796622004768e-07
"936","Pseudocercospora musae","Schizosaccharomyces pombe",0.351909636006844,1.11022302462516e-14
"937","Cordyceps sp. RAO-2017","Schizosaccharomyces pombe",-0.0327907060993387,0.485839134789217
"938","Rhizophagus clarus","Schizosaccharomyces pombe",0.410589294009663,0
"939","Pichia kudriavzevii","Schizosaccharomyces pombe",0.307666852504499,2.07445172151210e-11
"940","Paracoccidioides brasiliensis","Schizosaccharomyces pombe",0.162519832765187,0.000508103240340452
"941","Albugo candida","Schizosaccharomyces pombe",0.252432044426676,4.97062060400566e-08
"942","Lipomyces starkeyi","Schizosaccharomyces pombe",0.2244019713985,1.36569276909526e-06
"943","Naumovozyma dairenensis","Schizosaccharomyces pombe",0.231757045941484,5.95619040755224e-07
"944","Phytopythium vexans","Schizosaccharomyces pombe",0.0292917398556749,0.533586732546762
"945","Aspergillus ochraceoroseus","Schizosaccharomyces pombe",-0.0437310508728661,0.352544246660033
"946","Colletotrichum fioriniae","Schizosaccharomyces pombe",0.165771428443191,0.000389687857735854
"947","Coniochaeta ligniaria","Schizosaccharomyces pombe",0.0720567118501594,0.125252933202036
"948","Leucoagaricus sp. SymC.cos","Schizosaccharomyces pombe",0.342206785250225,6.43929354282591e-14
"949","Colletotrichum salicis","Schizosaccharomyces pombe",0.0399872788179816,0.395318893828707
"950","[Candida] arabinofermentans","Schizosaccharomyces pombe",0.302449500786578,4.66129357334921e-11
"951","Baudoinia panamericana","Schizosaccharomyces pombe",0.281469040047679,1.03021768893541e-09
"952","Hyaloscypha variabilis","Schizosaccharomyces pombe",0.269210796205574,5.60020030349051e-09
"958","Aspergillus rambellii","Tuber magnatum",-0.0571754313572466,0.22402719695761
"959","Rhizophagus irregularis","Tuber magnatum",0.337293303627919,1.53210777398272e-13
"960","Moniliophthora perniciosa","Tuber magnatum",0.0891385592003711,0.0577167326823438
"961","Erysiphe pulchra","Tuber magnatum",0.194834270211444,2.91421940457059e-05
"962","Sphaerulina musiva","Tuber magnatum",0.11761784702387,0.0121445013436838
"963","Phytophthora capsici","Tuber magnatum",0.107594401641007,0.0218547302792211
"964","Trichophyton mentagrophytes","Tuber magnatum",0.0471360844963507,0.316280867328192
"965","Aspergillus kawachii","Tuber magnatum",0.123056857818569,0.00867098517291787
"966","Pneumocystis murina","Tuber magnatum",0.262022887933468,1.45395135930926e-08
"967","Debaryomyces hansenii","Tuber magnatum",0.199110421306134,1.92280981059501e-05
"968","Trichoderma atroviride","Tuber magnatum",0.232393368968246,5.53632383049063e-07
"969","Pseudocercospora musae","Tuber magnatum",0.407690557493958,0
"970","Cordyceps sp. RAO-2017","Tuber magnatum",-0.0179875852416202,0.702282777794674
"971","Rhizophagus clarus","Tuber magnatum",0.49783129166584,0
"972","Pichia kudriavzevii","Tuber magnatum",0.320408178117329,2.68274291670423e-12
"973","Paracoccidioides brasiliensis","Tuber magnatum",0.321429655724345,2.26729746088949e-12
"974","Albugo candida","Tuber magnatum",0.303370642069303,4.04516420360324e-11
"975","Lipomyces starkeyi","Tuber magnatum",0.21551234706489,3.588658006759e-06
"976","Naumovozyma dairenensis","Tuber magnatum",0.259100157799728,2.12582247360871e-08
"977","Phytopythium vexans","Tuber magnatum",0.0659535601822374,0.160633398868385
"978","Aspergillus ochraceoroseus","Tuber magnatum",-0.0321435554659744,0.494493081018184
"979","Colletotrichum fioriniae","Tuber magnatum",0.196845037756232,2.39932380541319e-05
"980","Coniochaeta ligniaria","Tuber magnatum",0.218846720299317,2.50952284464034e-06
"981","Leucoagaricus sp. SymC.cos","Tuber magnatum",0.326782298410535,9.29034627006331e-13
"982","Colletotrichum salicis","Tuber magnatum",0.0736657770281286,0.117016520983815
"983","[Candida] arabinofermentans","Tuber magnatum",0.377983775298779,0
"984","Baudoinia panamericana","Tuber magnatum",0.335092744248546,2.24487095579207e-13
"985","Hyaloscypha variabilis","Tuber magnatum",0.309006561892384,1.68070002359855e-11
"986","Schizosaccharomyces pombe","Tuber magnatum",0.321901698794011,2.09721129351692e-12
"991","Aspergillus rambellii","Thielaviopsis punctulata",0.318568725961438,3.62621044303069e-12
"992","Rhizophagus irregularis","Thielaviopsis punctulata",0.116850661081486,0.012722439214206
"993","Moniliophthora perniciosa","Thielaviopsis punctulata",0.182205290710276,9.44883952627151e-05
"994","Erysiphe pulchra","Thielaviopsis punctulata",0.347021214045749,2.70894418008538e-14
"995","Sphaerulina musiva","Thielaviopsis punctulata",0.329919816158402,5.46229728115577e-13
"996","Phytophthora capsici","Thielaviopsis punctulata",0.158114867015879,0.000722222661579286
"997","Trichophyton mentagrophytes","Thielaviopsis punctulata",0.0750079747833344,0.110475691033006
"998","Aspergillus kawachii","Thielaviopsis punctulata",0.0758109993982445,0.106702160635455
"999","Pneumocystis murina","Thielaviopsis punctulata",-0.0413789145766857,0.379066212686798
"1000","Debaryomyces hansenii","Thielaviopsis punctulata",-0.0906243798503915,0.0536554874640225
"1001","Trichoderma atroviride","Thielaviopsis punctulata",-0.0488296544602522,0.299187169293924
"1002","Pseudocercospora musae","Thielaviopsis punctulata",-0.105901339667422,0.0240332432760115
"1003","Cordyceps sp. RAO-2017","Thielaviopsis punctulata",0.116188056772122,0.0132409806528959
"1004","Rhizophagus clarus","Thielaviopsis punctulata",-0.0763821702118519,0.104080659019192
"1005","Pichia kudriavzevii","Thielaviopsis punctulata",0.0297834032816674,0.52673746325796
"1006","Paracoccidioides brasiliensis","Thielaviopsis punctulata",0.0341006544291546,0.468574859337052
"1007","Albugo candida","Thielaviopsis punctulata",-0.0083239746512495,0.859606310214395
"1008","Lipomyces starkeyi","Thielaviopsis punctulata",-0.128215857427865,0.00622479419985478
"1009","Naumovozyma dairenensis","Thielaviopsis punctulata",-0.077451031624384,0.0993121364293126
"1010","Phytopythium vexans","Thielaviopsis punctulata",0.0830123169125999,0.0772381239522772
"1011","Aspergillus ochraceoroseus","Thielaviopsis punctulata",0.382820312983396,0
"1012","Colletotrichum fioriniae","Thielaviopsis punctulata",-0.000132277210201183,0.997757391164486
"1013","Coniochaeta ligniaria","Thielaviopsis punctulata",0.105815548631431,0.024148461261051
"1014","Leucoagaricus sp. SymC.cos","Thielaviopsis punctulata",-0.140379974782052,0.00272001952907441
"1015","Colletotrichum salicis","Thielaviopsis punctulata",0.0506004891627904,0.281982885848702
"1016","[Candida] arabinofermentans","Thielaviopsis punctulata",0.0174058983581404,0.711473484850803
"1017","Baudoinia panamericana","Thielaviopsis punctulata",-0.0282668639817749,0.548006827111977
"1018","Hyaloscypha variabilis","Thielaviopsis punctulata",-0.0493245238292938,0.294310532842931
"1019","Schizosaccharomyces pombe","Thielaviopsis punctulata",-0.0779324360326198,0.0972219777105006
"1020","Tuber magnatum","Thielaviopsis punctulata",0.0463743524034908,0.324173551812754
"1024","Aspergillus rambellii","Edhazardia aedis",-0.0348532816193347,0.458810894746708
"1025","Rhizophagus irregularis","Edhazardia aedis",0.423831249416919,0
"1026","Moniliophthora perniciosa","Edhazardia aedis",0.0687745977992034,0.143442122392567
"1027","Erysiphe pulchra","Edhazardia aedis",0.20858448958341,7.41194578424142e-06
"1028","Sphaerulina musiva","Edhazardia aedis",-0.115980824613435,0.0134069356486282
"1029","Phytophthora capsici","Edhazardia aedis",-0.100480731160196,0.0323153324930563
"1030","Trichophyton mentagrophytes","Edhazardia aedis",0.102843895900464,0.0284449192822276
"1031","Aspergillus kawachii","Edhazardia aedis",0.224335159545359,1.37585121584571e-06
"1032","Pneumocystis murina","Edhazardia aedis",0.387505221679741,0
"1033","Debaryomyces hansenii","Edhazardia aedis",0.25961489570907,1.98892351477298e-08
"1034","Trichoderma atroviride","Edhazardia aedis",0.179553649373062,0.000119789085711197
"1035","Pseudocercospora musae","Edhazardia aedis",0.415129935268804,0
"1036","Cordyceps sp. RAO-2017","Edhazardia aedis",-0.0869680659218833,0.0641043655715956
"1037","Rhizophagus clarus","Edhazardia aedis",0.705483861763583,0
"1038","Pichia kudriavzevii","Edhazardia aedis",0.410526329288181,0
"1039","Paracoccidioides brasiliensis","Edhazardia aedis",0.344481722437786,4.2854608750531e-14
"1040","Albugo candida","Edhazardia aedis",0.330085627532895,5.31130694980675e-13
"1041","Lipomyces starkeyi","Edhazardia aedis",0.300594285662991,6.1922911243073e-11
"1042","Naumovozyma dairenensis","Edhazardia aedis",0.424765461221394,0
"1043","Phytopythium vexans","Edhazardia aedis",-0.040542676391788,0.38878278134731
"1044","Aspergillus ochraceoroseus","Edhazardia aedis",0.0137404795513732,0.770302789271497
"1045","Colletotrichum fioriniae","Edhazardia aedis",0.179320641432261,0.000122293138410168
"1046","Coniochaeta ligniaria","Edhazardia aedis",0.0356459189787661,0.44865191619101
"1047","Leucoagaricus sp. SymC.cos","Edhazardia aedis",0.414187516250124,0
"1048","Colletotrichum salicis","Edhazardia aedis",0.0637878153004914,0.174851212019245
"1049","[Candida] arabinofermentans","Edhazardia aedis",0.524194963655827,0
"1050","Baudoinia panamericana","Edhazardia aedis",0.279406721003127,1.37779787579007e-09
"1051","Hyaloscypha variabilis","Edhazardia aedis",0.298882696787998,8.03286326345187e-11
"1052","Schizosaccharomyces pombe","Edhazardia aedis",0.385310304830683,0
"1053","Tuber magnatum","Edhazardia aedis",0.381052888796829,0
"1054","Thielaviopsis punctulata","Edhazardia aedis",-0.10841762024771,0.0208588247563002
"1057","Aspergillus rambellii","Choanephora cucurbitarum",-0.0363216035357705,0.440093301573715
"1058","Rhizophagus irregularis","Choanephora cucurbitarum",0.265786977266978,8.85326256749863e-09
"1059","Moniliophthora perniciosa","Choanephora cucurbitarum",0.0679770232619068,0.14815327030025
"1060","Erysiphe pulchra","Choanephora cucurbitarum",0.0601049561635377,0.201144285945795
"1061","Sphaerulina musiva","Choanephora cucurbitarum",-0.0982415722970614,0.0363890029310441
"1062","Phytophthora capsici","Choanephora cucurbitarum",-0.0163026692361232,0.72901892394796
"1063","Trichophyton mentagrophytes","Choanephora cucurbitarum",0.0546993514697806,0.244767798263324
"1064","Aspergillus kawachii","Choanephora cucurbitarum",0.140555403985693,0.00268644257025863
"1065","Pneumocystis murina","Choanephora cucurbitarum",0.202393044129485,1.38889093033168e-05
"1066","Debaryomyces hansenii","Choanephora cucurbitarum",0.231826935499952,5.90862087257449e-07
"1067","Trichoderma atroviride","Choanephora cucurbitarum",0.220472895835384,2.10351675211662e-06
"1068","Pseudocercospora musae","Choanephora cucurbitarum",0.365470775104057,8.88178419700125e-16
"1069","Cordyceps sp. RAO-2017","Choanephora cucurbitarum",-0.0508520915732749,0.279593860989518
"1070","Rhizophagus clarus","Choanephora cucurbitarum",0.384870192968918,0
"1071","Pichia kudriavzevii","Choanephora cucurbitarum",0.300568638118599,6.21656059962561e-11
"1072","Paracoccidioides brasiliensis","Choanephora cucurbitarum",0.231402981591154,6.20288897135168e-07
"1073","Albugo candida","Choanephora cucurbitarum",0.226079961990339,1.13291146774941e-06
"1074","Lipomyces starkeyi","Choanephora cucurbitarum",0.393356837170473,0
"1075","Naumovozyma dairenensis","Choanephora cucurbitarum",0.286724350131299,4.85816276096784e-10
"1076","Phytopythium vexans","Choanephora cucurbitarum",0.00576358029460693,0.90252786488208
"1077","Aspergillus ochraceoroseus","Choanephora cucurbitarum",-0.086010771327456,0.0671009484102525
"1078","Colletotrichum fioriniae","Choanephora cucurbitarum",0.200242754007669,1.71975270133462e-05
"1079","Coniochaeta ligniaria","Choanephora cucurbitarum",0.0497693804867712,0.289972321402798
"1080","Leucoagaricus sp. SymC.cos","Choanephora cucurbitarum",0.395555857626634,0
"1081","Colletotrichum salicis","Choanephora cucurbitarum",0.121228183958295,0.00972482010618281
"1082","[Candida] arabinofermentans","Choanephora cucurbitarum",0.237960802216717,2.89443351064733e-07
"1083","Baudoinia panamericana","Choanephora cucurbitarum",0.20532725144564,1.033814423268e-05
"1084","Hyaloscypha variabilis","Choanephora cucurbitarum",0.284715249741361,6.48753939458402e-10
"1085","Schizosaccharomyces pombe","Choanephora cucurbitarum",0.251172493521591,5.82002892546285e-08
"1086","Tuber magnatum","Choanephora cucurbitarum",0.254349462999713,3.90303362962641e-08
"1087","Thielaviopsis punctulata","Choanephora cucurbitarum",-0.108269249203403,0.0210353517273041
"1088","Edhazardia aedis","Choanephora cucurbitarum",0.453652033994538,0
