"Gene1","Gene2","adenoma_cor","adenoma_pVal","CTRL_cor","CTRL_pVal","zScoreDiff","pValDiff","empPVals","pValDiff_adj","Classes","type","abs_zScoreDiff"
"Bifidobacterium angulatum","Thielaviopsis punctulata",0.0916395464850468,0.0869170059226172,-0.0366620026418239,0.401855728460231,-1.8563051833968,0.0634100706959387,0.101736111111111,0.764299505394499,"0/0","Intersect",1.8563051833968
"Romboutsia ilealis","[Candida] arabinofermentans",-0.0306667036919604,0.567455026384696,0.0971930151199957,0.0259514044035392,1.85054920630693,0.0642344328275932,0.102281746031746,0.764299505394499,"0/+","Intersect",1.85054920630693
"Porphyromonas asaccharolytica","Baudoinia panamericana",-0.0823097801905533,0.124299340538777,0.0455880137821596,0.29713128257259,1.84966745512295,0.0643614939462594,0.102331349206349,0.764299505394499,"0/0","Intersect",1.84966745512295
"Clostridium beijerinckii","Streptococcus thermophilus",0.0357096251708673,0.50548240719677,0.162179704102858,0.000190055567518499,1.84654321749301,0.064813370276478,0.102628968253968,0.764299505394499,"0/+","Bacteria",1.84654321749301
"Pseudobutyrivibrio xylanivorans","Lactococcus garvieae",0.152152494911753,0.00433143034055972,0.0263641840743743,0.546678833702374,-1.83316342563325,0.0667782711806824,0.104414682539683,0.764299505394499,"+/0","Bacteria",1.83316342563325
"Parvimonas micra","Bifidobacterium catenulatum",0.117817412635018,0.027527278557395,-0.00850593135523857,0.845835801067941,-1.83172489115532,0.0669924182897746,0.104662698412698,0.764299505394499,"+/0","Bacteria",1.83172489115532
"Rhizophagus irregularis","Debaryomyces hansenii",0.0939456210118547,0.0792323042259433,-0.031889680103656,0.465923253682366,-1.82090689066397,0.0686210115757663,0.105853174603175,0.764299505394499,"0/0","Eukaryota",1.82090689066397
"Streptococcus equinus","Ruminococcus bicirculans",-0.0514020402486173,0.337640357709303,0.0744255841588538,0.0884552813482888,1.81927362128282,0.0688696957400298,0.106200396825397,0.764299505394499,"0/0","Bacteria",1.81927362128282
"Rhizophagus clarus","Colletotrichum salicis",0.0350676137011431,0.513170293758725,-0.0906220064274001,0.0379185265213786,-1.81844294488949,0.0689964596382839,0.106200396825397,0.764299505394499,"0/-","Eukaryota",1.81844294488949
"Pneumocystis murina","Cordyceps sp. RAO-2017",-0.0464797765738157,0.385988616560172,0.0790928885914991,0.0701774427127395,1.81582139812291,0.0693977737467873,0.106547619047619,0.764299505394499,"0/0","Eukaryota",1.81582139812291
"Lactobacillus ruminis","Colletotrichum fioriniae",0.130275570938262,0.0147313775228535,0.00633751209172569,0.884816686911094,-1.80009676436296,0.0718453604328779,0.108630952380952,0.764299505394499,"+/0","Intersect",1.80009676436296
"Sphaerulina musiva","Phytophthora capsici",0.0960443326626917,0.0727257810570352,0.217424832326941,4.89829285577059e-07,1.79905289786118,0.0720103134767835,0.108630952380952,0.764299505394499,"0/+","Eukaryota",1.79905289786118
"Anaerostipes hadrus","Romboutsia ilealis",0.0136812829622667,0.798684728368436,0.137069661800427,0.0016436627665648,1.7939346958008,0.0728235927774454,0.109573412698413,0.764299505394499,"0/+","Bacteria",1.7939346958008
"Parvimonas micra","Pneumocystis murina",0.20035571460256,0.000161146121461897,0.079021049780006,0.0704333233733079,-1.78904345695546,0.073607817164521,0.110416666666667,0.764299505394499,"+/0","Intersect",1.78904345695546
"Dialister pneumosintes","Bifidobacterium angulatum",0.117579841842516,0.0278435947669018,-0.00553561618892382,0.899308013117329,-1.78536091248428,0.0742027944845404,0.110912698412698,0.764299505394499,"+/0","Bacteria",1.78536091248428
"Erysiphe pulchra","Pseudocercospora musae",0.219194294611023,3.52654798532193e-05,0.099276465898639,0.0229113264170389,-1.77876475282379,0.0752783381101785,0.111507936507937,0.764299505394499,"+/+","Eukaryota",1.77876475282379
"Lipomyces starkeyi","Edhazardia aedis",0.0115848198995533,0.829015759266418,0.133866584534779,0.0021134861018004,1.7770982998299,0.0755520678673841,0.111755952380952,0.764299505394499,"0/+","Eukaryota",1.7770982998299
"Fusobacterium nucleatum","Paracoccidioides brasiliensis",-0.0145549907258165,0.786130144934678,0.10803802596447,0.013256054439359,1.77605539234413,0.0757237876282881,0.111855158730159,0.764299505394499,"0/+","Intersect",1.77605539234413
"Ruminococcus bicirculans","Erysiphe pulchra",-0.0547701397297264,0.306895883223238,0.0680035492072266,0.119649840416761,1.77484714642833,0.0759231292617281,0.112152777777778,0.764299505394499,"0/0","Intersect",1.77484714642833
"Streptococcus salivarius","Leucoagaricus sp. SymC.cos",0.117327302137281,0.0281832579609778,-0.00501737548014677,0.908691461982596,-1.77418160858607,0.07603311531267,0.11235119047619,0.764299505394499,"+/0","Intersect",1.77418160858607
"Bifidobacterium catenulatum","Erysiphe pulchra",-0.087349904766978,0.102797335083903,0.0351145806801572,0.422029072882265,1.77150399633817,0.0764769287156368,0.11264880952381,0.764299505394499,"0/0","Intersect",1.77150399633817
"Phytopythium vexans","Edhazardia aedis",0.0062983907803064,0.906533777828656,-0.115442542882293,0.00810477691555267,-1.76509203143077,0.0775482996973292,0.113244047619048,0.764299505394499,"0/-","Eukaryota",1.76509203143077
"Escherichia coli","Trichoderma atroviride",-0.06412625422137,0.23144976715292,0.0579646145031688,0.184811339469812,1.7648905521397,0.0775821618558526,0.113293650793651,0.764299505394499,"0/0","Intersect",1.7648905521397
"Pneumocystis murina","Pichia kudriavzevii",-0.0323992476542181,0.545760729277052,0.0895649085390281,0.0402257979339207,1.76448799013058,0.0776498555948928,0.113293650793651,0.764299505394499,"0/+","Eukaryota",1.76448799013058
"Roseburia intestinalis","Edhazardia aedis",0.146741766803677,0.00595280058974645,0.0258301322883369,0.554835029751738,-1.7609771981013,0.0782422624006379,0.113690476190476,0.764299505394499,"+/0","Intersect",1.7609771981013
"Bifidobacterium catenulatum","Bifidobacterium angulatum",0.26495836269547,4.9213588493302e-07,0.148479055971084,0.000642733597612244,-1.75918472280877,0.0785461382485919,0.113839285714286,0.764299505394499,"+/+","Bacteria",1.75918472280877
"Lipomyces starkeyi","Coniochaeta ligniaria",-0.0779094609348819,0.145793849577605,0.042918373517803,0.326350272701342,1.74710926638216,0.0806183863371875,0.115972222222222,0.764299505394499,"0/0","Eukaryota",1.74710926638216
"Pseudobutyrivibrio xylanivorans","Butyrivibrio proteoclasticus",0.929853927788116,0,0.911550921882525,0,-1.74242961828692,0.0814332970088695,0.116468253968254,0.764299505394499,"+/+","Bacteria",1.74242961828692
"Roseburia intestinalis","Streptococcus salivarius",0.00100959755251095,0.984984477363134,0.120975680295523,0.00551178672780583,1.74059882132107,0.0817539244064955,0.11671626984127,0.764299505394499,"0/+","Bacteria",1.74059882132107
"Streptococcus milleri","Moniliophthora perniciosa",0.105210009735111,0.0492155819089422,-0.0148874321103786,0.733615770782451,-1.73955718604583,0.0819368025679779,0.117013888888889,0.764299505394499,"+/0","Intersect",1.73955718604583
"Fusobacterium periodonticum","Leucoagaricus sp. SymC.cos",0.112828425344348,0.0348568526114923,-0.00716125547907501,0.869970491511421,-1.7393108309267,0.0819801032067085,0.117013888888889,0.764299505394499,"+/0","Intersect",1.7393108309267
"Porphyromonas asaccharolytica","[Candida] arabinofermentans",-0.12300203007727,0.0213536806422989,-0.00323643559315963,0.941026702437731,1.73814607028875,0.0821850788857238,0.117212301587302,0.764299505394499,"-/0","Intersect",1.73814607028875
"Pneumocystis murina","Thielaviopsis punctulata",-0.0567188067217767,0.289978937862014,0.0635131293498204,0.146149514127757,1.7379567902306,0.0822184277918068,0.117212301587302,0.764299505394499,"0/0","Eukaryota",1.7379567902306
"Ruminococcus bicirculans","Cordyceps sp. RAO-2017",0.0518511494593581,0.33343066910643,0.170370085484837,8.74235164705084e-05,1.73465941997911,0.0828011480143542,0.117708333333333,0.764299505394499,"0/+","Intersect",1.73465941997911
"Cordyceps sp. RAO-2017","Choanephora cucurbitarum",0.0113041765669752,0.833096421521337,-0.108205341689182,0.0131134401029884,-1.73155826261155,0.0833522428928119,0.118055555555556,0.764299505394499,"0/-","Eukaryota",1.73155826261155
"Albugo candida","Aspergillus ochraceoroseus",0.174668095931102,0.00103325774241103,0.0565908819651871,0.195455847914491,-1.72998380335739,0.0836331690448844,0.118253968253968,0.764299505394499,"+/0","Eukaryota",1.72998380335739
"Aspergillus rambellii","Pneumocystis murina",0.0956773381826006,0.0738310504066644,-0.0237535587227945,0.587101060932772,-1.72857885414447,0.0838844969013375,0.118501984126984,0.764299505394499,"0/0","Eukaryota",1.72857885414447
"Adlercreutzia equolifaciens","[Candida] arabinofermentans",0.0375929749265764,0.483282996251123,0.156045603034185,0.00033202495728557,1.72845455762765,0.0839067614044843,0.118551587301587,0.764299505394499,"0/+","Intersect",1.72845455762765
"Romboutsia ilealis","Paracoccidioides brasiliensis",0.00173389160661689,0.974215165547597,0.120859821704932,0.00555734433960087,1.72844433072318,0.083908593502649,0.118551587301587,0.764299505394499,"0/+","Intersect",1.72844433072318
"Pseudobutyrivibrio xylanivorans","Schizosaccharomyces pombe",0.0102833108049613,0.847977218742749,0.129003481486117,0.00306464892574621,1.7244458838999,0.0846273803689016,0.119097222222222,0.764299505394499,"0/+","Intersect",1.7244458838999
"Lipomyces starkeyi","Colletotrichum fioriniae",0.149152966041712,0.00517280335262393,0.0315121137081042,0.471222638575771,-1.7144668156428,0.086443026539064,0.120535714285714,0.764299505394499,"+/0","Eukaryota",1.7144668156428
"Gemella morbillorum","Pneumocystis murina",0.175290968459148,0.000990552537350364,0.0583037821708893,0.182250360350673,-1.71444874092586,0.0864463434702639,0.120535714285714,0.764299505394499,"+/0","Intersect",1.71444874092586
"Bifidobacterium pseudocatenulatum","Baudoinia panamericana",0.121470761911811,0.0230380747631687,0.00333020325110084,0.939321340029648,-1.71434936247286,0.0864645824657934,0.120634920634921,0.764299505394499,"+/0","Intersect",1.71434936247286
"Escherichia coli","Baudoinia panamericana",-0.0662432145143676,0.216376069273341,0.0523028465966009,0.231551711021609,1.71359359567406,0.0866033905707364,0.120734126984127,0.764299505394499,"0/0","Intersect",1.71359359567406
"Pseudobutyrivibrio xylanivorans","Lactobacillus ruminis",0.107545092251774,0.0443654234068591,-0.0106029259705291,0.808492474094862,-1.71178824191116,0.0869356997041199,0.121130952380952,0.764299505394499,"+/0","Bacteria",1.71178824191116
"Streptococcus anginosus","Lactobacillus ruminis",0.110086081906829,0.0395503519749481,-0.0078540573038512,0.857519297861734,-1.70922320828084,0.087409611455703,0.121329365079365,0.764299505394499,"+/0","Bacteria",1.70922320828084
"Edhazardia aedis","Choanephora cucurbitarum",0.185090651180718,0.000500551152662343,0.296375325478606,4.18043377692356e-12,1.70783824283315,0.0876663608915293,0.121478174603175,0.764299505394499,"+/+","Eukaryota",1.70783824283315
"Ruminococcus bicirculans","Pseudocercospora musae",-0.0414396228664624,0.439627128628019,0.0761769286573244,0.0811927755960102,1.70055915450353,0.0890257995645481,0.122569444444444,0.767709048921014,"0/0","Intersect",1.70055915450353
"Streptococcus equinus","Escherichia coli",0.104440152451979,0.0509086949522755,-0.0125902349609745,0.773498058482772,-1.69514701518741,0.0900475352651185,0.123462301587302,0.767709048921014,"0/0","Bacteria",1.69514701518741
"Erysiphe pulchra","Leucoagaricus sp. SymC.cos",0.0380820038315223,0.477606133659914,0.154203724955307,0.00039103536394447,1.69413642472408,0.0902393621844541,0.123710317460317,0.767709048921014,"0/+","Eukaryota",1.69413642472408
"Fusobacterium periodonticum","Streptococcus anginosus",0.131601880122126,0.0137410076483726,0.0152448360660462,0.727471665547515,-1.6909645435646,0.0908435746951345,0.124107142857143,0.767709048921014,"+/0","Bacteria",1.6909645435646
"Trichoderma atroviride","Paracoccidioides brasiliensis",0.209353839141716,7.93152923770357e-05,0.0952297264579185,0.0291282410595302,-1.68883793025844,0.091250492779391,0.124355158730159,0.767709048921014,"+/+","Eukaryota",1.68883793025844
"Romboutsia ilealis","Bifidobacterium bifidum",-0.0163190880581062,0.760952455967562,0.100117749868589,0.0217741326157253,1.68592917862178,0.0918094410590852,0.124702380952381,0.767709048921014,"0/+","Bacteria",1.68592917862178
"Porphyromonas asaccharolytica","Rhizophagus irregularis",-0.138184000301995,0.00964323156140101,-0.0224085406934138,0.608451791427804,1.68429242599831,0.0921251684312328,0.12514880952381,0.767709048921014,"-/0","Intersect",1.68429242599831
"Prevotella intermedia","Phytopythium vexans",0.183862058616439,0.000546315282588861,0.0700458677132475,0.108913361965515,-1.67208900512328,0.0945067723851376,0.126736111111111,0.770681519052758,"+/0","Intersect",1.67208900512328
"Clostridium beijerinckii","Tuber magnatum",0.00604845302377816,0.91022683231639,0.120972916607996,0.00551286953299535,1.66780911001968,0.0953536268578358,0.127380952380952,0.770681519052758,"0/+","Intersect",1.66780911001968
"Butyrivibrio proteoclasticus","Coniochaeta ligniaria",-0.137701454112548,0.00990178110744289,-0.0233134647330939,0.594048962807153,1.6641189437427,0.0960886620531287,0.128125,0.770681519052758,"-/0","Intersect",1.6641189437427
"Clostridium beijerinckii","Fusobacterium periodonticum",0.111760980936955,0.0366242295143047,0.223599528209447,2.25744765103286e-07,1.66336695063831,0.0962390044811851,0.12827380952381,0.770681519052758,"+/+","Bacteria",1.66336695063831
"Erysiphe pulchra","Pichia kudriavzevii",0.0334595192405093,0.532689506531012,0.147339957567419,0.000708069329805827,1.65955817688023,0.0970033678992161,0.128670634920635,0.770681519052758,"0/+","Eukaryota",1.65955817688023
"Romboutsia ilealis","Colletotrichum fioriniae",0.105135384484473,0.049377615593631,-0.00877892943363882,0.840952744347102,-1.65026399064385,0.0988889538591267,0.130357142857143,0.770681519052758,"+/0","Intersect",1.65026399064385
"Rhizophagus clarus","Schizosaccharomyces pombe",0.108490903082463,0.0425185287519125,0.219560841874249,3.75636375338217e-07,1.64983912952984,0.0989758432473308,0.130406746031746,0.770681519052758,"+/+","Eukaryota",1.64983912952984
"Pseudobutyrivibrio xylanivorans","Coniochaeta ligniaria",-0.12640901757826,0.0179846326463717,-0.0130285725698279,0.765838111052431,1.64672748086369,0.0996140730401514,0.130952380952381,0.770681519052758,"-/0","Intersect",1.64672748086369
"Streptococcus equinus","Trichoderma atroviride",0.157824277602617,0.00307004668960476,0.0452966427020277,0.30023274525292,-1.64336934274088,0.100306539137332,0.131299603174603,0.770681519052758,"+/0","Intersect",1.64336934274088
"Pneumocystis murina","Lipomyces starkeyi",-0.0265262857626641,0.620901478471068,0.0869427058449016,0.0464664846859817,1.64146847289473,0.100700206321737,0.131547619047619,0.770681519052758,"0/+","Eukaryota",1.64146847289473
"Porphyromonas asaccharolytica","Lipomyces starkeyi",0.107138797887752,0.0451792497065224,-0.00568224094968407,0.896655661031795,-1.63480708300742,0.102089495487484,0.13234126984127,0.770681519052758,"+/0","Intersect",1.63480708300742
"Bifidobacterium pseudocatenulatum","Hyaloscypha variabilis",-0.0485920053524033,0.364747107210614,0.0643166406448082,0.141104392124556,1.63194796673042,0.102690448054564,0.132837301587302,0.770681519052758,"0/0","Intersect",1.63194796673042
"Bifidobacterium bifidum","Trichoderma atroviride",0.011046187973313,0.836851631754871,0.123361898656646,0.00464523422422203,1.63066257026813,0.102961538578809,0.133134920634921,0.770681519052758,"0/+","Intersect",1.63066257026813
"Escherichia coli","Colletotrichum fioriniae",-0.0725296000638621,0.175789299336635,0.0401602376382374,0.358428411082947,1.62910643895967,0.103290488378617,0.133680555555556,0.770681519052758,"0/0","Intersect",1.62910643895967
"Trichoderma atroviride","Baudoinia panamericana",0.0358633801076876,0.503650243733765,0.147270503072969,0.000712245606797612,1.62378583844812,0.10442152349103,0.134474206349206,0.770681519052758,"0/+","Eukaryota",1.62378583844812
"Leucoagaricus sp. SymC.cos","Choanephora cucurbitarum",0.277875978510859,1.26104893416468e-07,0.17130913582995,7.97902030760245e-05,-1.62224491341618,0.104750918458233,0.134672619047619,0.770681519052758,"+/+","Eukaryota",1.62224491341618
"Bifidobacterium longum","Colletotrichum salicis",0.0434270745889636,0.417985029903943,-0.0686517211809158,0.116156354706505,-1.62008667612106,0.105213659131731,0.13531746031746,0.770681519052758,"0/0","Intersect",1.62008667612106
"Parvimonas micra","Tuber magnatum",-0.0450539541106093,0.400743664804059,0.0670172528921569,0.125122525411105,1.61991408854028,0.105250733018172,0.135416666666667,0.770681519052758,"0/0","Intersect",1.61991408854028
"Lactococcus garvieae","Erysiphe pulchra",-0.0212273344120429,0.692288718432938,0.0906856054210801,0.0377833669950518,1.61938895771802,0.105363601194282,0.135416666666667,0.770681519052758,"0/+","Intersect",1.61938895771802
"Streptococcus anginosus","Edhazardia aedis",0.117222301736341,0.0283255253275214,0.00588639407256801,0.892964579643579,-1.61522045702336,0.106262961971446,0.136210317460317,0.770681519052758,"+/0","Intersect",1.61522045702336
"Romboutsia ilealis","[Eubacterium] eligens",-0.0415242101824915,0.438693172264422,0.0702055448982698,0.108107044449892,1.61510642401485,0.106287650041502,0.136210317460317,0.770681519052758,"0/0","Bacteria",1.61510642401485
"Butyrivibrio proteoclasticus","Lactobacillus ruminis",0.0999629095672913,0.0617444565098961,-0.011341823788313,0.795432523385657,-1.61179824682817,0.107005849822515,0.136458333333333,0.770681519052758,"0/0","Bacteria",1.61179824682817
"Sphaerulina musiva","Colletotrichum fioriniae",0.141817893047176,0.00788110852873047,0.0316209092568762,0.469692232445673,-1.60470438563438,0.108558876334071,0.137251984126984,0.770681519052758,"+/0","Eukaryota",1.60470438563438
"Erysiphe pulchra","Hyaloscypha variabilis",0.0163109114584821,0.761068597869094,0.126749105938821,0.00362580862103412,1.60431863188765,0.10864383622471,0.137251984126984,0.770681519052758,"0/+","Eukaryota",1.60431863188765
"[Eubacterium] eligens","Clostridium beijerinckii",0.0697738604942756,0.192824997630751,0.179038767671494,3.69289151758156e-05,1.60402848912282,0.108707773040419,0.13735119047619,0.770681519052758,"0/+","Bacteria",1.60402848912282
"Parvimonas micra","Ruminococcus bicirculans",-0.0400496912591037,0.455135709195346,0.0708726864302155,0.104789048292154,1.60346265196025,0.108832548410205,0.137400793650794,0.770681519052758,"0/0","Bacteria",1.60346265196025
"Trichoderma atroviride","Tuber magnatum",0.0968060764619812,0.0704746835369758,-0.0138441575838708,0.75164687187026,-1.60190919235294,0.109175691471985,0.137748015873016,0.770681519052758,"0/0","Eukaryota",1.60190919235294
"Romboutsia ilealis","Trichoderma atroviride",0.118761525714349,0.0263005479864935,0.00868579732803822,0.842617902182826,-1.59733828187071,0.110190321832679,0.13859126984127,0.771438480970611,"+/0","Intersect",1.59733828187071
"Albugo candida","Schizosaccharomyces pombe",0.00827214864226175,0.877446718395183,0.117955550880763,0.00681584134560254,1.59150920194021,0.111495026188524,0.139285714285714,0.771438480970611,"0/+","Eukaryota",1.59150920194021
"Trichoderma atroviride","Lipomyces starkeyi",0.142337460488535,0.00765416654066553,0.033363865495686,0.445551399963682,-1.58716972558662,0.112474209475052,0.139930555555556,0.771438480970611,"+/0","Eukaryota",1.58716972558662
"Trichoderma atroviride","Colletotrichum fioriniae",0.145415862178045,0.00642528372346218,0.250859793199041,5.62096413858626e-09,1.58632915116037,0.11266466282851,0.139980158730159,0.771438480970611,"+/+","Eukaryota",1.58632915116037
"Bifidobacterium catenulatum","Phytopythium vexans",0.0122039080150097,0.820030354989337,-0.0972711431898304,0.0258314191803661,-1.58500236826104,0.112965796189383,0.140128968253968,0.771438480970611,"0/-","Intersect",1.58500236826104
"Roseburia intestinalis","Ruminococcus bicirculans",0.203543038770943,0.000125801625927568,0.0968398148581601,0.0264998464012525,-1.5777478431971,0.114623550309526,0.141220238095238,0.774962289983747,"+/+","Bacteria",1.5777478431971
"Escherichia coli","Phytophthora capsici",0.128665834030079,0.0160171066345731,0.0206735359320584,0.636490264170386,-1.56944332166438,0.116544676343574,0.142559523809524,0.776547955161665,"+/0","Intersect",1.56944332166438
"Streptococcus milleri","Sphaerulina musiva",0.0710611613166853,0.184722437323186,-0.0373633800474073,0.392905354882311,-1.56735585521404,0.117031536370541,0.143005952380952,0.776547955161665,"0/0","Intersect",1.56735585521404
"Pichia kudriavzevii","Colletotrichum salicis",0.110611053246139,0.0386126521640593,0.00284995381854674,0.948058448610339,-1.56235494890953,0.118204393894411,0.143998015873016,0.776547955161665,"+/0","Eukaryota",1.56235494890953
"Pneumocystis murina","Choanephora cucurbitarum",-0.0166925735197657,0.755653157171343,0.0912028749374818,0.0366991777195398,1.56142530553887,0.118423434988097,0.144295634920635,0.776547955161665,"0/+","Eukaryota",1.56142530553887
"Rhizophagus irregularis","Sphaerulina musiva",-0.14970229030413,0.00500850543130382,-0.0429846074793314,0.325603551033071,1.55671341602257,0.119538541953904,0.144940476190476,0.776547955161665,"-/0","Eukaryota",1.55671341602257
"Phytophthora capsici","Pneumocystis murina",-0.0232557429160044,0.664595380019812,0.0842572656350342,0.0536803738656251,1.55516381860604,0.119907058917225,0.145138888888889,0.776547955161665,"0/0","Eukaryota",1.55516381860604
"Roseburia intestinalis","Lactococcus garvieae",0.0906450529933361,0.090410832877974,-0.0168190275287199,0.700621997212133,-1.55513083586426,0.119914912355956,0.145138888888889,0.776547955161665,"0/0","Bacteria",1.55513083586426
"Streptococcus equinus","Aspergillus ochraceoroseus",0.0913841025748793,0.0878038969650587,-0.0157098038872151,0.719504565259471,-1.54987135737105,0.121172395629263,0.145982142857143,0.776547955161665,"0/0","Intersect",1.54987135737105
"Parvimonas micra","Clostridium beijerinckii",0.127220495172882,0.0172541571976743,0.0205612404479687,0.638323611619406,-1.54985101171349,0.12117728000411,0.145982142857143,0.776547955161665,"+/0","Bacteria",1.54985101171349
"Bifidobacterium longum","Tuber magnatum",0.129392622862515,0.015424919863573,0.0228870849761955,0.600815894863639,-1.54814078502166,0.121588404418602,0.146180555555556,0.776547955161665,"+/0","Intersect",1.54814078502166
"Aspergillus ochraceoroseus","Edhazardia aedis",0.199957101687018,0.000166169636678815,0.0954721338099794,0.0287187563153326,-1.54370943565211,0.122658739432901,0.146974206349206,0.776547955161665,"+/+","Eukaryota",1.54370943565211
"Porphyromonas asaccharolytica","Phytopythium vexans",0.186436072502636,0.000454533117453026,0.0816392155236471,0.0615877698295479,-1.54222182621929,0.123019697938411,0.147172619047619,0.776547955161665,"+/0","Intersect",1.54222182621929
"Colletotrichum salicis","Tuber magnatum",0.0500383355711638,0.350630243944235,-0.0564650927491184,0.19645248954404,-1.5391084258155,0.123777828391236,0.148065476190476,0.776547955161665,"0/0","Eukaryota",1.5391084258155
"Butyrivibrio proteoclasticus","Adlercreutzia equolifaciens",0.287698322349474,4.2685744716664e-08,0.18723452119455,1.57377205551867e-05,-1.53881988689216,0.123848273464809,0.148065476190476,0.776547955161665,"+/+","Bacteria",1.53881988689216
"Pseudobutyrivibrio xylanivorans","Moniliophthora perniciosa",-0.00945318406596285,0.86011784102174,0.096548924112413,0.026959004868262,1.53475843544326,0.124843176030836,0.148958333333333,0.776547955161665,"0/+","Intersect",1.53475843544326
"Phytopythium vexans","Tuber magnatum",0.0260272759251584,0.627487614636037,-0.0800797852687371,0.0667386180835319,-1.53447981271373,0.124911655868864,0.14905753968254,0.776547955161665,"0/0","Eukaryota",1.53447981271373
"Porphyromonas asaccharolytica","Bifidobacterium longum",-0.10172532840337,0.0572714684478348,0.003974367859686,0.927613759290743,1.53113058492116,0.12573712220115,0.149553571428571,0.776547955161665,"0/0","Bacteria",1.53113058492116
"Pseudobutyrivibrio xylanivorans","Bifidobacterium bifidum",0.0989469057320617,0.0644513316319044,-0.00661543590558702,0.879802934361574,-1.52874065900461,0.126328748456409,0.149950396825397,0.776547955161665,"0/0","Bacteria",1.52874065900461
"Rhizophagus irregularis","Schizosaccharomyces pombe",0.0166825786715766,0.755794824047242,0.121935254568807,0.00514719582398415,1.52836001920709,0.126423175650103,0.150099206349206,0.776547955161665,"0/+","Eukaryota",1.52836001920709
"Phytopythium vexans","Baudoinia panamericana",0.0301654725058227,0.573807080013597,0.134107295199928,0.00207431208132158,1.51225538608259,0.130468905897619,0.15218253968254,0.777888216756078,"0/+","Eukaryota",1.51225538608259
"Pseudobutyrivibrio xylanivorans","Adlercreutzia equolifaciens",0.2921285143651,2.58293615384986e-08,0.193884699276928,7.66281335162766e-06,-1.509020052256,0.131293658479798,0.152876984126984,0.777888216756078,"+/+","Bacteria",1.509020052256
"Dialister pneumosintes","Leucoagaricus sp. SymC.cos",0.196531138920451,0.00021580945777111,0.0944619211615716,0.0304584799845662,-1.50694145083578,0.131825665377894,0.153174603174603,0.777888216756078,"+/+","Intersect",1.50694145083578
"Coniochaeta ligniaria","Schizosaccharomyces pombe",0.10276438381716,0.0547624754718554,-0.00117658237456865,0.978543768630562,-1.50589721803298,0.132093560839081,0.153571428571429,0.777888216756078,"0/0","Eukaryota",1.50589721803298
"Streptococcus salivarius","Ruminococcus bicirculans",-0.0557544054856791,0.29827147300661,0.0482916097523491,0.2693733285614,1.50353616212461,0.132700839035062,0.154017857142857,0.777888216756078,"0/0","Bacteria",1.50353616212461
"Trichoderma atroviride","[Candida] arabinofermentans",-0.0337701138108095,0.528890533019502,0.0701831848600004,0.108219670812006,1.50267326878092,0.132923319186191,0.154315476190476,0.777888216756078,"0/0","Eukaryota",1.50267326878092
"Pneumocystis murina","Trichoderma atroviride",0.0978290217906434,0.0675415465808449,-0.00592294304349113,0.892304017073723,-1.50244530348904,0.132982143768537,0.154315476190476,0.777888216756078,"0/0","Eukaryota",1.50244530348904
"Prevotella intermedia","Rhizophagus clarus",-0.213418552168656,5.70047552144182e-05,-0.112246902950797,0.0100556992759429,1.50190350674072,0.13312203086159,0.154414682539683,0.777888216756078,"-/-","Intersect",1.50190350674072
"Moniliophthora perniciosa","Lipomyces starkeyi",-0.0122756739200243,0.818990245329615,0.0912362719568512,0.0366300955886767,1.49812932455509,0.134099653518618,0.155406746031746,0.777888216756078,"0/+","Eukaryota",1.49812932455509
"Romboutsia ilealis","Streptococcus milleri",0.142646050957163,0.00752215481862128,0.0400600226153631,0.359630004350405,-1.49491113279105,0.134937636424609,0.156299603174603,0.777888216756078,"+/0","Bacteria",1.49491113279105
"Butyrivibrio proteoclasticus","Bifidobacterium bifidum",0.0786711476829204,0.141883070342065,-0.024399304438793,0.576974957885016,-1.49049505521936,0.136094115670342,0.156994047619048,0.777888216756078,"0/0","Bacteria",1.49049505521936
"Bifidobacterium bifidum","Rhizophagus irregularis",0.107781110782583,0.0438983487082605,0.00501782127160034,0.908683384673116,-1.48970580697485,0.136301607079015,0.157142857142857,0.777888216756078,"+/0","Intersect",1.48970580697485
"Butyrivibrio proteoclasticus","Roseburia intestinalis",0.401755456263811,5.32907051820075e-15,0.312030104176084,2.55795384873636e-13,-1.48629939406984,0.137199946927729,0.157837301587302,0.777888216756078,"+/+","Bacteria",1.48629939406984
"Anaerostipes hadrus","Moniliophthora perniciosa",0.150169541998759,0.00487246871807545,0.0485980625912092,0.266342779326251,-1.4824000607447,0.138233877831147,0.15843253968254,0.777888216756078,"+/0","Intersect",1.4824000607447
"Streptococcus milleri","Streptococcus thermophilus",0.093555716741022,0.080491522321128,0.193964637983543,7.59565771213389e-06,1.48161912211423,0.138441668055042,0.158680555555556,0.777888216756078,"0/+","Bacteria",1.48161912211423
"Bifidobacterium longum","Pichia kudriavzevii",0.098593110009782,0.0654165220402643,-0.00352477724411275,0.935783496041114,-1.47896006223021,0.139150989124402,0.159077380952381,0.777888216756078,"0/0","Intersect",1.47896006223021
"Porphyromonas asaccharolytica","Ruminococcus bicirculans",-0.0322387579323069,0.547752989610934,0.0698621956862196,0.109846703150807,1.47588320564462,0.139975248731476,0.159722222222222,0.777888216756078,"0/0","Bacteria",1.47588320564462
"Rhizophagus clarus","Leucoagaricus sp. SymC.cos",0.152060397844306,0.00435530490792591,0.249873692953119,6.4752527784151e-09,1.47303955478224,0.140740370413437,0.16031746031746,0.777888216756078,"+/+","Eukaryota",1.47303955478224
